,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
25791,1,14,  1d 12:20:58.18,  0d 11:57:0.06,0.896,0.075,3.893,8/19/2020 7:42
25792,1,14,  1d 12:21:8.18,  0d 11:57:10.06,0.896,0.075,3.893,8/19/2020 7:42
25793,1,14,  1d 12:21:18.18,  0d 11:57:20.06,0.897,0.075,3.893,8/19/2020 7:42
25794,1,14,  1d 12:21:28.18,  0d 11:57:30.06,0.897,0.075,3.894,8/19/2020 7:42
25795,1,14,  1d 12:21:38.18,  0d 11:57:40.06,0.897,0.075,3.894,8/19/2020 7:43
25796,1,14,  1d 12:21:48.18,  0d 11:57:50.06,0.897,0.075,3.894,8/19/2020 7:43
25797,1,14,  1d 12:21:58.18,  0d 11:58:0.06,0.897,0.075,3.894,8/19/2020 7:43
25798,1,14,  1d 12:22:8.18,  0d 11:58:10.06,0.898,0.075,3.894,8/19/2020 7:43
25799,1,14,  1d 12:22:18.18,  0d 11:58:20.06,0.898,0.075,3.894,8/19/2020 7:43
25800,1,14,  1d 12:22:28.18,  0d 11:58:30.06,0.898,0.075,3.895,8/19/2020 7:43
25801,1,14,  1d 12:22:38.18,  0d 11:58:40.06,0.898,0.075,3.895,8/19/2020 7:44
25802,1,14,  1d 12:22:48.18,  0d 11:58:50.06,0.898,0.075,3.895,8/19/2020 7:44
25803,1,14,  1d 12:22:58.18,  0d 11:59:0.06,0.899,0.075,3.895,8/19/2020 7:44
25804,1,14,  1d 12:23:8.18,  0d 11:59:10.06,0.899,0.075,3.895,8/19/2020 7:44
25805,1,14,  1d 12:23:18.18,  0d 11:59:20.06,0.899,0.075,3.896,8/19/2020 7:44
25806,1,14,  1d 12:23:28.18,  0d 11:59:30.06,0.899,0.075,3.896,8/19/2020 7:44
25807,1,14,  1d 12:23:38.18,  0d 11:59:40.06,0.899,0.075,3.896,8/19/2020 7:45
25808,1,14,  1d 12:23:48.18,  0d 11:59:50.06,0.9,0.075,3.896,8/19/2020 7:45
25809,1,14,  1d 12:23:58.18,  0d 12:00:0.06,0.9,0.075,3.896,8/19/2020 7:45
25810,1,14,  1d 12:24:8.18,  0d 12:00:10.06,0.9,0.075,3.896,8/19/2020 7:45
25811,1,14,  1d 12:24:18.18,  0d 12:00:20.06,0.9,0.075,3.897,8/19/2020 7:45
25812,1,14,  1d 12:24:28.18,  0d 12:00:30.06,0.901,0.075,3.897,8/19/2020 7:45
25813,1,14,  1d 12:24:38.18,  0d 12:00:40.06,0.901,0.075,3.897,8/19/2020 7:46
25814,1,14,  1d 12:24:48.18,  0d 12:00:50.06,0.901,0.075,3.897,8/19/2020 7:46
25815,1,14,  1d 12:24:58.18,  0d 12:01:0.06,0.901,0.075,3.897,8/19/2020 7:46
25816,1,14,  1d 12:25:8.18,  0d 12:01:10.06,0.901,0.075,3.897,8/19/2020 7:46
25817,1,14,  1d 12:25:18.18,  0d 12:01:20.06,0.902,0.075,3.897,8/19/2020 7:46
25818,1,14,  1d 12:25:28.18,  0d 12:01:30.06,0.902,0.075,3.898,8/19/2020 7:46
25819,1,14,  1d 12:25:38.18,  0d 12:01:40.06,0.902,0.075,3.898,8/19/2020 7:47
25820,1,14,  1d 12:25:48.18,  0d 12:01:50.06,0.902,0.075,3.898,8/19/2020 7:47
25821,1,14,  1d 12:25:58.18,  0d 12:02:0.06,0.902,0.075,3.898,8/19/2020 7:47
25822,1,14,  1d 12:26:8.18,  0d 12:02:10.06,0.903,0.075,3.898,8/19/2020 7:47
25823,1,14,  1d 12:26:18.18,  0d 12:02:20.06,0.903,0.075,3.898,8/19/2020 7:47
25824,1,14,  1d 12:26:28.18,  0d 12:02:30.06,0.903,0.075,3.898,8/19/2020 7:47
25825,1,14,  1d 12:26:38.18,  0d 12:02:40.06,0.903,0.075,3.898,8/19/2020 7:48
25826,1,14,  1d 12:26:48.18,  0d 12:02:50.06,0.903,0.075,3.899,8/19/2020 7:48
25827,1,14,  1d 12:26:58.18,  0d 12:03:0.06,0.904,0.075,3.899,8/19/2020 7:48
25828,1,14,  1d 12:27:8.18,  0d 12:03:10.06,0.904,0.075,3.899,8/19/2020 7:48
25829,1,14,  1d 12:27:18.18,  0d 12:03:20.06,0.904,0.075,3.899,8/19/2020 7:48
25830,1,14,  1d 12:27:28.18,  0d 12:03:30.06,0.904,0.075,3.899,8/19/2020 7:48
25831,1,14,  1d 12:27:38.18,  0d 12:03:40.06,0.904,0.075,3.9,8/19/2020 7:49
25832,1,14,  1d 12:27:48.18,  0d 12:03:50.06,0.905,0.075,3.9,8/19/2020 7:49
25833,1,14,  1d 12:27:58.18,  0d 12:04:0.06,0.905,0.075,3.9,8/19/2020 7:49
25834,1,14,  1d 12:28:8.18,  0d 12:04:10.06,0.905,0.075,3.9,8/19/2020 7:49
25835,1,14,  1d 12:28:18.18,  0d 12:04:20.06,0.905,0.075,3.9,8/19/2020 7:49
25836,1,14,  1d 12:28:28.18,  0d 12:04:30.06,0.906,0.075,3.9,8/19/2020 7:49
25837,1,14,  1d 12:28:38.18,  0d 12:04:40.06,0.906,0.075,3.901,8/19/2020 7:50
25838,1,14,  1d 12:28:48.18,  0d 12:04:50.06,0.906,0.075,3.9,8/19/2020 7:50
25839,1,14,  1d 12:28:58.18,  0d 12:05:0.06,0.906,0.075,3.901,8/19/2020 7:50
25840,1,14,  1d 12:29:8.18,  0d 12:05:10.06,0.906,0.075,3.9,8/19/2020 7:50
25841,1,14,  1d 12:29:18.18,  0d 12:05:20.06,0.907,0.075,3.901,8/19/2020 7:50
25842,1,14,  1d 12:29:28.18,  0d 12:05:30.06,0.907,0.075,3.901,8/19/2020 7:50
25843,1,14,  1d 12:29:38.18,  0d 12:05:40.06,0.907,0.075,3.901,8/19/2020 7:51
25844,1,14,  1d 12:29:48.18,  0d 12:05:50.06,0.907,0.075,3.901,8/19/2020 7:51
25845,1,14,  1d 12:29:58.18,  0d 12:06:0.06,0.907,0.075,3.901,8/19/2020 7:51
25846,1,14,  1d 12:30:8.18,  0d 12:06:10.06,0.908,0.075,3.901,8/19/2020 7:51
25847,1,14,  1d 12:30:18.18,  0d 12:06:20.06,0.908,0.075,3.902,8/19/2020 7:51
25848,1,14,  1d 12:30:28.18,  0d 12:06:30.06,0.908,0.075,3.902,8/19/2020 7:51
25849,1,14,  1d 12:30:38.18,  0d 12:06:40.06,0.908,0.075,3.902,8/19/2020 7:52
25850,1,14,  1d 12:30:48.18,  0d 12:06:50.06,0.908,0.075,3.902,8/19/2020 7:52
25851,1,14,  1d 12:30:58.18,  0d 12:07:0.06,0.909,0.075,3.902,8/19/2020 7:52
25852,1,14,  1d 12:31:8.18,  0d 12:07:10.06,0.909,0.075,3.902,8/19/2020 7:52
25853,1,14,  1d 12:31:18.18,  0d 12:07:20.06,0.909,0.075,3.902,8/19/2020 7:52
25854,1,14,  1d 12:31:28.18,  0d 12:07:30.06,0.909,0.075,3.902,8/19/2020 7:52
25855,1,14,  1d 12:31:38.18,  0d 12:07:40.06,0.909,0.075,3.903,8/19/2020 7:53
25856,1,14,  1d 12:31:48.18,  0d 12:07:50.06,0.91,0.075,3.903,8/19/2020 7:53
25857,1,14,  1d 12:31:58.18,  0d 12:08:0.06,0.91,0.075,3.903,8/19/2020 7:53
25858,1,14,  1d 12:32:8.18,  0d 12:08:10.06,0.91,0.075,3.903,8/19/2020 7:53
25859,1,14,  1d 12:32:18.18,  0d 12:08:20.06,0.91,0.075,3.903,8/19/2020 7:53
25860,1,14,  1d 12:32:28.18,  0d 12:08:30.06,0.911,0.075,3.903,8/19/2020 7:53
25861,1,14,  1d 12:32:38.18,  0d 12:08:40.06,0.911,0.075,3.903,8/19/2020 7:54
25862,1,14,  1d 12:32:48.18,  0d 12:08:50.06,0.911,0.075,3.903,8/19/2020 7:54
25863,1,14,  1d 12:32:58.18,  0d 12:09:0.06,0.911,0.075,3.903,8/19/2020 7:54
25864,1,14,  1d 12:33:8.18,  0d 12:09:10.06,0.911,0.075,3.904,8/19/2020 7:54
25865,1,14,  1d 12:33:18.18,  0d 12:09:20.06,0.912,0.075,3.904,8/19/2020 7:54
25866,1,14,  1d 12:33:28.18,  0d 12:09:30.06,0.912,0.075,3.904,8/19/2020 7:54
25867,1,14,  1d 12:33:38.18,  0d 12:09:40.06,0.912,0.075,3.904,8/19/2020 7:55
25868,1,14,  1d 12:33:48.18,  0d 12:09:50.06,0.912,0.075,3.904,8/19/2020 7:55
25869,1,14,  1d 12:33:58.18,  0d 12:10:0.06,0.912,0.075,3.904,8/19/2020 7:55
25870,1,14,  1d 12:34:8.18,  0d 12:10:10.06,0.913,0.075,3.904,8/19/2020 7:55
25871,1,14,  1d 12:34:18.18,  0d 12:10:20.06,0.913,0.075,3.904,8/19/2020 7:55
25872,1,14,  1d 12:34:28.18,  0d 12:10:30.06,0.913,0.075,3.905,8/19/2020 7:55
25873,1,14,  1d 12:34:38.18,  0d 12:10:40.06,0.913,0.075,3.905,8/19/2020 7:56
25874,1,14,  1d 12:34:48.18,  0d 12:10:50.06,0.913,0.075,3.905,8/19/2020 7:56
25875,1,14,  1d 12:34:58.18,  0d 12:11:0.06,0.914,0.075,3.905,8/19/2020 7:56
25876,1,14,  1d 12:35:8.18,  0d 12:11:10.06,0.914,0.075,3.905,8/19/2020 7:56
25877,1,14,  1d 12:35:18.18,  0d 12:11:20.06,0.914,0.075,3.905,8/19/2020 7:56
25878,1,14,  1d 12:35:28.18,  0d 12:11:30.06,0.914,0.075,3.905,8/19/2020 7:56
25879,1,14,  1d 12:35:38.18,  0d 12:11:40.06,0.914,0.075,3.905,8/19/2020 7:57
25880,1,14,  1d 12:35:48.18,  0d 12:11:50.06,0.915,0.075,3.905,8/19/2020 7:57
25881,1,14,  1d 12:35:58.18,  0d 12:12:0.06,0.915,0.075,3.906,8/19/2020 7:57
25882,1,14,  1d 12:36:8.18,  0d 12:12:10.06,0.915,0.075,3.906,8/19/2020 7:57
25883,1,14,  1d 12:36:18.18,  0d 12:12:20.06,0.915,0.075,3.906,8/19/2020 7:57
25884,1,14,  1d 12:36:28.18,  0d 12:12:30.06,0.916,0.075,3.906,8/19/2020 7:57
25885,1,14,  1d 12:36:38.18,  0d 12:12:40.06,0.916,0.075,3.906,8/19/2020 7:58
25886,1,14,  1d 12:36:48.18,  0d 12:12:50.06,0.916,0.075,3.906,8/19/2020 7:58
25887,1,14,  1d 12:36:58.18,  0d 12:13:0.06,0.916,0.075,3.906,8/19/2020 7:58
25888,1,14,  1d 12:37:8.18,  0d 12:13:10.06,0.916,0.075,3.907,8/19/2020 7:58
25889,1,14,  1d 12:37:18.18,  0d 12:13:20.06,0.917,0.075,3.906,8/19/2020 7:58
25890,1,14,  1d 12:37:28.18,  0d 12:13:30.06,0.917,0.075,3.907,8/19/2020 7:58
25891,1,14,  1d 12:37:38.18,  0d 12:13:40.06,0.917,0.075,3.907,8/19/2020 7:59
25892,1,14,  1d 12:37:48.18,  0d 12:13:50.06,0.917,0.075,3.907,8/19/2020 7:59
25893,1,14,  1d 12:37:58.18,  0d 12:14:0.06,0.917,0.075,3.907,8/19/2020 7:59
25894,1,14,  1d 12:38:8.18,  0d 12:14:10.06,0.918,0.075,3.907,8/19/2020 7:59
25895,1,14,  1d 12:38:18.18,  0d 12:14:20.06,0.918,0.075,3.907,8/19/2020 7:59
25896,1,14,  1d 12:38:28.18,  0d 12:14:30.06,0.918,0.075,3.907,8/19/2020 7:59
25897,1,14,  1d 12:38:38.18,  0d 12:14:40.06,0.918,0.075,3.907,8/19/2020 8:00
25898,1,14,  1d 12:38:48.18,  0d 12:14:50.06,0.918,0.075,3.907,8/19/2020 8:00
25899,1,14,  1d 12:38:58.18,  0d 12:15:0.06,0.919,0.075,3.907,8/19/2020 8:00
25900,1,14,  1d 12:39:8.18,  0d 12:15:10.06,0.919,0.075,3.907,8/19/2020 8:00
25901,1,14,  1d 12:39:18.18,  0d 12:15:20.06,0.919,0.075,3.908,8/19/2020 8:00
25902,1,14,  1d 12:39:28.18,  0d 12:15:30.06,0.919,0.075,3.908,8/19/2020 8:00
25903,1,14,  1d 12:39:38.18,  0d 12:15:40.06,0.919,0.075,3.908,8/19/2020 8:01
25904,1,14,  1d 12:39:48.18,  0d 12:15:50.06,0.92,0.075,3.908,8/19/2020 8:01
25905,1,14,  1d 12:39:58.18,  0d 12:16:0.06,0.92,0.075,3.908,8/19/2020 8:01
25906,1,14,  1d 12:40:8.18,  0d 12:16:10.06,0.92,0.075,3.908,8/19/2020 8:01
25907,1,14,  1d 12:40:18.18,  0d 12:16:20.06,0.92,0.075,3.908,8/19/2020 8:01
25908,1,14,  1d 12:40:28.18,  0d 12:16:30.06,0.921,0.075,3.909,8/19/2020 8:01
25909,1,14,  1d 12:40:38.18,  0d 12:16:40.06,0.921,0.075,3.909,8/19/2020 8:02
25910,1,14,  1d 12:40:48.18,  0d 12:16:50.06,0.921,0.075,3.908,8/19/2020 8:02
25911,1,14,  1d 12:40:58.18,  0d 12:17:0.06,0.921,0.075,3.909,8/19/2020 8:02
25912,1,14,  1d 12:41:8.18,  0d 12:17:10.06,0.921,0.075,3.909,8/19/2020 8:02
25913,1,14,  1d 12:41:18.18,  0d 12:17:20.06,0.922,0.075,3.909,8/19/2020 8:02
25914,1,14,  1d 12:41:28.18,  0d 12:17:30.06,0.922,0.075,3.909,8/19/2020 8:02
25915,1,14,  1d 12:41:38.18,  0d 12:17:40.06,0.922,0.075,3.909,8/19/2020 8:03
25916,1,14,  1d 12:41:48.18,  0d 12:17:50.06,0.922,0.075,3.909,8/19/2020 8:03
25917,1,14,  1d 12:41:58.18,  0d 12:18:0.06,0.922,0.075,3.91,8/19/2020 8:03
25918,1,14,  1d 12:42:8.18,  0d 12:18:10.06,0.923,0.075,3.91,8/19/2020 8:03
25919,1,14,  1d 12:42:18.18,  0d 12:18:20.06,0.923,0.075,3.91,8/19/2020 8:03
25920,1,14,  1d 12:42:28.18,  0d 12:18:30.06,0.923,0.075,3.91,8/19/2020 8:03
25921,1,14,  1d 12:42:38.18,  0d 12:18:40.06,0.923,0.075,3.91,8/19/2020 8:04
25922,1,14,  1d 12:42:48.18,  0d 12:18:50.06,0.923,0.075,3.91,8/19/2020 8:04
25923,1,14,  1d 12:42:58.18,  0d 12:19:0.06,0.924,0.075,3.91,8/19/2020 8:04
25924,1,14,  1d 12:43:8.18,  0d 12:19:10.06,0.924,0.075,3.91,8/19/2020 8:04
25925,1,14,  1d 12:43:18.18,  0d 12:19:20.06,0.924,0.075,3.91,8/19/2020 8:04
25926,1,14,  1d 12:43:28.18,  0d 12:19:30.06,0.924,0.075,3.91,8/19/2020 8:04
25927,1,14,  1d 12:43:38.18,  0d 12:19:40.06,0.924,0.075,3.91,8/19/2020 8:05
25928,1,14,  1d 12:43:48.18,  0d 12:19:50.06,0.925,0.075,3.911,8/19/2020 8:05
25929,1,14,  1d 12:43:58.18,  0d 12:20:0.06,0.925,0.075,3.911,8/19/2020 8:05
25930,1,14,  1d 12:44:8.18,  0d 12:20:10.06,0.925,0.075,3.911,8/19/2020 8:05
25931,1,14,  1d 12:44:18.18,  0d 12:20:20.06,0.925,0.075,3.911,8/19/2020 8:05
25932,1,14,  1d 12:44:28.18,  0d 12:20:30.06,0.926,0.075,3.911,8/19/2020 8:05
25933,1,14,  1d 12:44:38.18,  0d 12:20:40.06,0.926,0.075,3.911,8/19/2020 8:06
25934,1,14,  1d 12:44:48.18,  0d 12:20:50.06,0.926,0.075,3.911,8/19/2020 8:06
25935,1,14,  1d 12:44:58.18,  0d 12:21:0.06,0.926,0.075,3.911,8/19/2020 8:06
25936,1,14,  1d 12:45:8.18,  0d 12:21:10.06,0.926,0.075,3.912,8/19/2020 8:06
25937,1,14,  1d 12:45:18.18,  0d 12:21:20.06,0.927,0.075,3.911,8/19/2020 8:06
25938,1,14,  1d 12:45:28.18,  0d 12:21:30.06,0.927,0.075,3.911,8/19/2020 8:06
25939,1,14,  1d 12:45:38.18,  0d 12:21:40.06,0.927,0.075,3.912,8/19/2020 8:07
25940,1,14,  1d 12:45:48.18,  0d 12:21:50.06,0.927,0.075,3.912,8/19/2020 8:07
25941,1,14,  1d 12:45:58.18,  0d 12:22:0.06,0.927,0.075,3.912,8/19/2020 8:07
25942,1,14,  1d 12:46:8.18,  0d 12:22:10.06,0.928,0.075,3.912,8/19/2020 8:07
25943,1,14,  1d 12:46:18.18,  0d 12:22:20.06,0.928,0.075,3.912,8/19/2020 8:07
25944,1,14,  1d 12:46:28.18,  0d 12:22:30.06,0.928,0.075,3.912,8/19/2020 8:07
25945,1,14,  1d 12:46:38.18,  0d 12:22:40.06,0.928,0.075,3.912,8/19/2020 8:08
25946,1,14,  1d 12:46:48.18,  0d 12:22:50.06,0.928,0.075,3.912,8/19/2020 8:08
25947,1,14,  1d 12:46:58.18,  0d 12:23:0.06,0.929,0.075,3.912,8/19/2020 8:08
25948,1,14,  1d 12:47:8.18,  0d 12:23:10.06,0.929,0.075,3.912,8/19/2020 8:08
25949,1,14,  1d 12:47:18.18,  0d 12:23:20.06,0.929,0.075,3.912,8/19/2020 8:08
25950,1,14,  1d 12:47:28.18,  0d 12:23:30.06,0.929,0.075,3.912,8/19/2020 8:08
25951,1,14,  1d 12:47:38.18,  0d 12:23:40.06,0.929,0.075,3.913,8/19/2020 8:09
25952,1,14,  1d 12:47:48.18,  0d 12:23:50.06,0.93,0.075,3.913,8/19/2020 8:09
25953,1,14,  1d 12:47:58.18,  0d 12:24:0.06,0.93,0.075,3.913,8/19/2020 8:09
25954,1,14,  1d 12:48:8.18,  0d 12:24:10.06,0.93,0.075,3.913,8/19/2020 8:09
25955,1,14,  1d 12:48:18.18,  0d 12:24:20.06,0.93,0.075,3.913,8/19/2020 8:09
25956,1,14,  1d 12:48:28.18,  0d 12:24:30.06,0.931,0.075,3.914,8/19/2020 8:09
25957,1,14,  1d 12:48:38.18,  0d 12:24:40.06,0.931,0.075,3.914,8/19/2020 8:10
25958,1,14,  1d 12:48:48.18,  0d 12:24:50.06,0.931,0.075,3.914,8/19/2020 8:10
25959,1,14,  1d 12:48:58.18,  0d 12:25:0.06,0.931,0.075,3.913,8/19/2020 8:10
25960,1,14,  1d 12:49:8.18,  0d 12:25:10.06,0.931,0.075,3.914,8/19/2020 8:10
25961,1,14,  1d 12:49:18.18,  0d 12:25:20.06,0.932,0.075,3.914,8/19/2020 8:10
25962,1,14,  1d 12:49:28.18,  0d 12:25:30.06,0.932,0.075,3.914,8/19/2020 8:10
25963,1,14,  1d 12:49:38.18,  0d 12:25:40.06,0.932,0.075,3.914,8/19/2020 8:11
25964,1,14,  1d 12:49:48.18,  0d 12:25:50.06,0.932,0.075,3.914,8/19/2020 8:11
25965,1,14,  1d 12:49:58.18,  0d 12:26:0.06,0.932,0.075,3.914,8/19/2020 8:11
25966,1,14,  1d 12:50:8.18,  0d 12:26:10.06,0.933,0.075,3.914,8/19/2020 8:11
25967,1,14,  1d 12:50:18.18,  0d 12:26:20.06,0.933,0.075,3.914,8/19/2020 8:11
25968,1,14,  1d 12:50:28.18,  0d 12:26:30.06,0.933,0.075,3.915,8/19/2020 8:11
25969,1,14,  1d 12:50:38.18,  0d 12:26:40.06,0.933,0.075,3.915,8/19/2020 8:12
25970,1,14,  1d 12:50:48.18,  0d 12:26:50.06,0.933,0.075,3.915,8/19/2020 8:12
25971,1,14,  1d 12:50:58.18,  0d 12:27:0.06,0.934,0.075,3.915,8/19/2020 8:12
25972,1,14,  1d 12:51:8.18,  0d 12:27:10.06,0.934,0.075,3.915,8/19/2020 8:12
25973,1,14,  1d 12:51:18.18,  0d 12:27:20.06,0.934,0.075,3.915,8/19/2020 8:12
25974,1,14,  1d 12:51:28.18,  0d 12:27:30.06,0.934,0.075,3.915,8/19/2020 8:12
25975,1,14,  1d 12:51:38.18,  0d 12:27:40.06,0.934,0.075,3.915,8/19/2020 8:13
25976,1,14,  1d 12:51:48.18,  0d 12:27:50.06,0.935,0.075,3.915,8/19/2020 8:13
25977,1,14,  1d 12:51:58.18,  0d 12:28:0.06,0.935,0.075,3.915,8/19/2020 8:13
25978,1,14,  1d 12:52:8.18,  0d 12:28:10.06,0.935,0.075,3.916,8/19/2020 8:13
25979,1,14,  1d 12:52:18.18,  0d 12:28:20.06,0.935,0.075,3.916,8/19/2020 8:13
25980,1,14,  1d 12:52:28.18,  0d 12:28:30.06,0.936,0.075,3.916,8/19/2020 8:13
25981,1,14,  1d 12:52:38.18,  0d 12:28:40.06,0.936,0.075,3.916,8/19/2020 8:14
25982,1,14,  1d 12:52:48.18,  0d 12:28:50.06,0.936,0.075,3.916,8/19/2020 8:14
25983,1,14,  1d 12:52:58.18,  0d 12:29:0.06,0.936,0.075,3.916,8/19/2020 8:14
25984,1,14,  1d 12:53:8.18,  0d 12:29:10.06,0.936,0.075,3.916,8/19/2020 8:14
25985,1,14,  1d 12:53:18.18,  0d 12:29:20.06,0.937,0.075,3.916,8/19/2020 8:14
25986,1,14,  1d 12:53:28.18,  0d 12:29:30.06,0.937,0.075,3.916,8/19/2020 8:14
25987,1,14,  1d 12:53:38.18,  0d 12:29:40.06,0.937,0.075,3.916,8/19/2020 8:15
25988,1,14,  1d 12:53:48.18,  0d 12:29:50.06,0.937,0.075,3.916,8/19/2020 8:15
25989,1,14,  1d 12:53:58.18,  0d 12:30:0.06,0.937,0.075,3.916,8/19/2020 8:15
25990,1,14,  1d 12:54:8.18,  0d 12:30:10.06,0.938,0.075,3.917,8/19/2020 8:15
25991,1,14,  1d 12:54:18.18,  0d 12:30:20.06,0.938,0.075,3.917,8/19/2020 8:15
25992,1,14,  1d 12:54:28.18,  0d 12:30:30.06,0.938,0.075,3.916,8/19/2020 8:15
25993,1,14,  1d 12:54:38.18,  0d 12:30:40.06,0.938,0.075,3.917,8/19/2020 8:16
25994,1,14,  1d 12:54:48.18,  0d 12:30:50.06,0.938,0.075,3.917,8/19/2020 8:16
25995,1,14,  1d 12:54:58.18,  0d 12:31:0.06,0.939,0.075,3.917,8/19/2020 8:16
25996,1,14,  1d 12:55:8.18,  0d 12:31:10.06,0.939,0.075,3.917,8/19/2020 8:16
25997,1,14,  1d 12:55:18.18,  0d 12:31:20.06,0.939,0.075,3.917,8/19/2020 8:16
25998,1,14,  1d 12:55:28.18,  0d 12:31:30.06,0.939,0.075,3.917,8/19/2020 8:16
25999,1,14,  1d 12:55:38.18,  0d 12:31:40.06,0.939,0.075,3.918,8/19/2020 8:17
26000,1,14,  1d 12:55:48.18,  0d 12:31:50.06,0.94,0.075,3.918,8/19/2020 8:17
26001,1,14,  1d 12:55:58.18,  0d 12:32:0.06,0.94,0.075,3.918,8/19/2020 8:17
26002,1,14,  1d 12:56:8.18,  0d 12:32:10.06,0.94,0.075,3.918,8/19/2020 8:17
26003,1,14,  1d 12:56:18.18,  0d 12:32:20.06,0.94,0.075,3.918,8/19/2020 8:17
26004,1,14,  1d 12:56:28.18,  0d 12:32:30.06,0.941,0.075,3.918,8/19/2020 8:17
26005,1,14,  1d 12:56:38.18,  0d 12:32:40.06,0.941,0.075,3.918,8/19/2020 8:18
26006,1,14,  1d 12:56:48.18,  0d 12:32:50.06,0.941,0.075,3.918,8/19/2020 8:18
26007,1,14,  1d 12:56:58.18,  0d 12:33:0.06,0.941,0.075,3.918,8/19/2020 8:18
26008,1,14,  1d 12:57:8.18,  0d 12:33:10.06,0.941,0.075,3.918,8/19/2020 8:18
26009,1,14,  1d 12:57:18.18,  0d 12:33:20.06,0.942,0.075,3.919,8/19/2020 8:18
26010,1,14,  1d 12:57:28.18,  0d 12:33:30.06,0.942,0.075,3.918,8/19/2020 8:18
26011,1,14,  1d 12:57:38.18,  0d 12:33:40.06,0.942,0.075,3.918,8/19/2020 8:19
26012,1,14,  1d 12:57:48.18,  0d 12:33:50.06,0.942,0.075,3.919,8/19/2020 8:19
26013,1,14,  1d 12:57:58.18,  0d 12:34:0.06,0.942,0.075,3.919,8/19/2020 8:19
26014,1,14,  1d 12:58:8.18,  0d 12:34:10.06,0.943,0.075,3.919,8/19/2020 8:19
26015,1,14,  1d 12:58:18.18,  0d 12:34:20.06,0.943,0.075,3.919,8/19/2020 8:19
26016,1,14,  1d 12:58:28.18,  0d 12:34:30.06,0.943,0.075,3.919,8/19/2020 8:19
26017,1,14,  1d 12:58:38.18,  0d 12:34:40.06,0.943,0.075,3.919,8/19/2020 8:20
26018,1,14,  1d 12:58:48.18,  0d 12:34:50.06,0.943,0.075,3.919,8/19/2020 8:20
26019,1,14,  1d 12:58:58.18,  0d 12:35:0.06,0.944,0.075,3.919,8/19/2020 8:20
26020,1,14,  1d 12:59:8.18,  0d 12:35:10.06,0.944,0.075,3.92,8/19/2020 8:20
26021,1,14,  1d 12:59:18.18,  0d 12:35:20.06,0.944,0.075,3.92,8/19/2020 8:20
26022,1,14,  1d 12:59:28.18,  0d 12:35:30.06,0.944,0.075,3.92,8/19/2020 8:20
26023,1,14,  1d 12:59:38.18,  0d 12:35:40.06,0.944,0.075,3.92,8/19/2020 8:21
26024,1,14,  1d 12:59:48.18,  0d 12:35:50.06,0.945,0.075,3.92,8/19/2020 8:21
26025,1,14,  1d 12:59:58.18,  0d 12:36:0.06,0.945,0.075,3.92,8/19/2020 8:21
26026,1,14,  1d 13:00:8.18,  0d 12:36:10.06,0.945,0.075,3.92,8/19/2020 8:21
26027,1,14,  1d 13:00:18.18,  0d 12:36:20.06,0.945,0.075,3.92,8/19/2020 8:21
26028,1,14,  1d 13:00:28.18,  0d 12:36:30.06,0.946,0.075,3.92,8/19/2020 8:21
26029,1,14,  1d 13:00:38.18,  0d 12:36:40.06,0.946,0.075,3.92,8/19/2020 8:22
26030,1,14,  1d 13:00:48.18,  0d 12:36:50.06,0.946,0.075,3.92,8/19/2020 8:22
26031,1,14,  1d 13:00:58.18,  0d 12:37:0.06,0.946,0.075,3.92,8/19/2020 8:22
26032,1,14,  1d 13:01:8.18,  0d 12:37:10.06,0.946,0.075,3.92,8/19/2020 8:22
26033,1,14,  1d 13:01:18.18,  0d 12:37:20.06,0.947,0.075,3.92,8/19/2020 8:22
26034,1,14,  1d 13:01:28.18,  0d 12:37:30.06,0.947,0.075,3.921,8/19/2020 8:22
26035,1,14,  1d 13:01:38.18,  0d 12:37:40.06,0.947,0.075,3.921,8/19/2020 8:23
26036,1,14,  1d 13:01:48.18,  0d 12:37:50.06,0.947,0.075,3.921,8/19/2020 8:23
26037,1,14,  1d 13:01:58.18,  0d 12:38:0.06,0.947,0.075,3.921,8/19/2020 8:23
26038,1,14,  1d 13:02:8.18,  0d 12:38:10.06,0.948,0.075,3.921,8/19/2020 8:23
26039,1,14,  1d 13:02:18.18,  0d 12:38:20.06,0.948,0.075,3.921,8/19/2020 8:23
26040,1,14,  1d 13:02:28.18,  0d 12:38:30.06,0.948,0.075,3.921,8/19/2020 8:23
26041,1,14,  1d 13:02:38.18,  0d 12:38:40.06,0.948,0.075,3.921,8/19/2020 8:24
26042,1,14,  1d 13:02:48.18,  0d 12:38:50.06,0.948,0.075,3.921,8/19/2020 8:24
26043,1,14,  1d 13:02:58.18,  0d 12:39:0.06,0.949,0.075,3.921,8/19/2020 8:24
26044,1,14,  1d 13:03:8.18,  0d 12:39:10.06,0.949,0.075,3.921,8/19/2020 8:24
26045,1,14,  1d 13:03:18.18,  0d 12:39:20.06,0.949,0.075,3.922,8/19/2020 8:24
26046,1,14,  1d 13:03:28.18,  0d 12:39:30.06,0.949,0.075,3.922,8/19/2020 8:24
26047,1,14,  1d 13:03:38.18,  0d 12:39:40.06,0.949,0.075,3.922,8/19/2020 8:25
26048,1,14,  1d 13:03:48.18,  0d 12:39:50.06,0.95,0.075,3.922,8/19/2020 8:25
