,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
18312,1,16,  2d 03:24:24.16,  0d 11:22:50.06,0.853,0.075,3.681,8/10/2020 22:17
18313,1,16,  2d 03:24:34.16,  0d 11:23:0.06,0.854,0.075,3.681,8/10/2020 22:17
18314,1,16,  2d 03:24:44.16,  0d 11:23:10.06,0.854,0.075,3.681,8/10/2020 22:17
18315,1,16,  2d 03:24:54.16,  0d 11:23:20.06,0.854,0.075,3.681,8/10/2020 22:17
18316,1,16,  2d 03:25:4.16,  0d 11:23:30.06,0.854,0.075,3.681,8/10/2020 22:18
18317,1,16,  2d 03:25:14.16,  0d 11:23:40.06,0.854,0.075,3.681,8/10/2020 22:18
18318,1,16,  2d 03:25:24.16,  0d 11:23:50.06,0.855,0.075,3.68,8/10/2020 22:18
18319,1,16,  2d 03:25:34.16,  0d 11:24:0.06,0.855,0.075,3.68,8/10/2020 22:18
18320,1,16,  2d 03:25:44.16,  0d 11:24:10.06,0.855,0.075,3.68,8/10/2020 22:18
18321,1,16,  2d 03:25:54.16,  0d 11:24:20.06,0.855,0.075,3.68,8/10/2020 22:18
18322,1,16,  2d 03:26:4.16,  0d 11:24:30.06,0.856,0.075,3.68,8/10/2020 22:19
18323,1,16,  2d 03:26:14.16,  0d 11:24:40.06,0.856,0.075,3.68,8/10/2020 22:19
18324,1,16,  2d 03:26:24.16,  0d 11:24:50.06,0.856,0.075,3.68,8/10/2020 22:19
18325,1,16,  2d 03:26:34.16,  0d 11:25:0.06,0.856,0.075,3.68,8/10/2020 22:19
18326,1,16,  2d 03:26:44.16,  0d 11:25:10.06,0.856,0.075,3.679,8/10/2020 22:19
18327,1,16,  2d 03:26:54.16,  0d 11:25:20.06,0.857,0.075,3.679,8/10/2020 22:19
18328,1,16,  2d 03:27:4.16,  0d 11:25:30.06,0.857,0.075,3.679,8/10/2020 22:20
18329,1,16,  2d 03:27:14.16,  0d 11:25:40.06,0.857,0.075,3.679,8/10/2020 22:20
18330,1,16,  2d 03:27:24.16,  0d 11:25:50.06,0.857,0.075,3.679,8/10/2020 22:20
18331,1,16,  2d 03:27:34.16,  0d 11:26:0.06,0.857,0.075,3.679,8/10/2020 22:20
18332,1,16,  2d 03:27:44.16,  0d 11:26:10.06,0.858,0.075,3.679,8/10/2020 22:20
18333,1,16,  2d 03:27:54.16,  0d 11:26:20.06,0.858,0.075,3.679,8/10/2020 22:20
18334,1,16,  2d 03:28:4.16,  0d 11:26:30.06,0.858,0.075,3.679,8/10/2020 22:21
18335,1,16,  2d 03:28:14.16,  0d 11:26:40.06,0.858,0.075,3.679,8/10/2020 22:21
18336,1,16,  2d 03:28:24.16,  0d 11:26:50.06,0.858,0.075,3.679,8/10/2020 22:21
18337,1,16,  2d 03:28:34.16,  0d 11:27:0.06,0.859,0.075,3.679,8/10/2020 22:21
18338,1,16,  2d 03:28:44.16,  0d 11:27:10.06,0.859,0.075,3.678,8/10/2020 22:21
18339,1,16,  2d 03:28:54.16,  0d 11:27:20.06,0.859,0.075,3.678,8/10/2020 22:21
18340,1,16,  2d 03:29:4.16,  0d 11:27:30.06,0.859,0.075,3.678,8/10/2020 22:22
18341,1,16,  2d 03:29:14.16,  0d 11:27:40.06,0.859,0.075,3.678,8/10/2020 22:22
18342,1,16,  2d 03:29:24.16,  0d 11:27:50.06,0.86,0.075,3.678,8/10/2020 22:22
18343,1,16,  2d 03:29:34.16,  0d 11:28:0.06,0.86,0.075,3.678,8/10/2020 22:22
18344,1,16,  2d 03:29:44.16,  0d 11:28:10.06,0.86,0.075,3.678,8/10/2020 22:22
18345,1,16,  2d 03:29:54.16,  0d 11:28:20.06,0.86,0.075,3.678,8/10/2020 22:22
18346,1,16,  2d 03:30:4.16,  0d 11:28:30.06,0.861,0.075,3.677,8/10/2020 22:23
18347,1,16,  2d 03:30:14.16,  0d 11:28:40.06,0.861,0.075,3.677,8/10/2020 22:23
18348,1,16,  2d 03:30:24.16,  0d 11:28:50.06,0.861,0.075,3.677,8/10/2020 22:23
18349,1,16,  2d 03:30:34.16,  0d 11:29:0.06,0.861,0.075,3.677,8/10/2020 22:23
18350,1,16,  2d 03:30:44.16,  0d 11:29:10.06,0.861,0.075,3.677,8/10/2020 22:23
18351,1,16,  2d 03:30:54.16,  0d 11:29:20.06,0.862,0.075,3.677,8/10/2020 22:23
18352,1,16,  2d 03:31:4.16,  0d 11:29:30.06,0.862,0.075,3.677,8/10/2020 22:24
18353,1,16,  2d 03:31:14.16,  0d 11:29:40.06,0.862,0.075,3.677,8/10/2020 22:24
18354,1,16,  2d 03:31:24.16,  0d 11:29:50.06,0.862,0.075,3.677,8/10/2020 22:24
18355,1,16,  2d 03:31:34.16,  0d 11:30:0.06,0.862,0.075,3.677,8/10/2020 22:24
18356,1,16,  2d 03:31:44.16,  0d 11:30:10.06,0.863,0.075,3.676,8/10/2020 22:24
18357,1,16,  2d 03:31:54.16,  0d 11:30:20.06,0.863,0.075,3.676,8/10/2020 22:24
18358,1,16,  2d 03:32:4.16,  0d 11:30:30.06,0.863,0.075,3.676,8/10/2020 22:25
18359,1,16,  2d 03:32:14.16,  0d 11:30:40.06,0.863,0.075,3.676,8/10/2020 22:25
18360,1,16,  2d 03:32:24.16,  0d 11:30:50.06,0.863,0.075,3.676,8/10/2020 22:25
18361,1,16,  2d 03:32:34.16,  0d 11:31:0.06,0.864,0.075,3.676,8/10/2020 22:25
18362,1,16,  2d 03:32:44.16,  0d 11:31:10.06,0.864,0.075,3.676,8/10/2020 22:25
18363,1,16,  2d 03:32:54.16,  0d 11:31:20.06,0.864,0.075,3.676,8/10/2020 22:25
18364,1,16,  2d 03:33:4.16,  0d 11:31:30.06,0.864,0.075,3.676,8/10/2020 22:26
18365,1,16,  2d 03:33:14.16,  0d 11:31:40.06,0.864,0.075,3.676,8/10/2020 22:26
18366,1,16,  2d 03:33:24.16,  0d 11:31:50.06,0.865,0.075,3.675,8/10/2020 22:26
18367,1,16,  2d 03:33:34.16,  0d 11:32:0.06,0.865,0.075,3.675,8/10/2020 22:26
18368,1,16,  2d 03:33:44.16,  0d 11:32:10.06,0.865,0.075,3.675,8/10/2020 22:26
18369,1,16,  2d 03:33:54.16,  0d 11:32:20.06,0.865,0.075,3.675,8/10/2020 22:26
18370,1,16,  2d 03:34:4.16,  0d 11:32:30.06,0.866,0.075,3.675,8/10/2020 22:27
18371,1,16,  2d 03:34:14.16,  0d 11:32:40.06,0.866,0.075,3.675,8/10/2020 22:27
18372,1,16,  2d 03:34:24.16,  0d 11:32:50.06,0.866,0.075,3.675,8/10/2020 22:27
18373,1,16,  2d 03:34:34.16,  0d 11:33:0.06,0.866,0.075,3.674,8/10/2020 22:27
18374,1,16,  2d 03:34:44.16,  0d 11:33:10.06,0.866,0.075,3.674,8/10/2020 22:27
18375,1,16,  2d 03:34:54.16,  0d 11:33:20.06,0.867,0.075,3.674,8/10/2020 22:27
18376,1,16,  2d 03:35:4.16,  0d 11:33:30.06,0.867,0.075,3.674,8/10/2020 22:28
18377,1,16,  2d 03:35:14.16,  0d 11:33:40.06,0.867,0.075,3.674,8/10/2020 22:28
18378,1,16,  2d 03:35:24.16,  0d 11:33:50.06,0.867,0.075,3.674,8/10/2020 22:28
18379,1,16,  2d 03:35:34.16,  0d 11:34:0.06,0.867,0.075,3.674,8/10/2020 22:28
18380,1,16,  2d 03:35:44.16,  0d 11:34:10.06,0.868,0.075,3.674,8/10/2020 22:28
18381,1,16,  2d 03:35:54.16,  0d 11:34:20.06,0.868,0.075,3.674,8/10/2020 22:28
18382,1,16,  2d 03:36:4.16,  0d 11:34:30.06,0.868,0.075,3.674,8/10/2020 22:29
18383,1,16,  2d 03:36:14.16,  0d 11:34:40.06,0.868,0.075,3.673,8/10/2020 22:29
18384,1,16,  2d 03:36:24.16,  0d 11:34:50.06,0.868,0.075,3.674,8/10/2020 22:29
18385,1,16,  2d 03:36:34.16,  0d 11:35:0.06,0.869,0.075,3.673,8/10/2020 22:29
18386,1,16,  2d 03:36:44.16,  0d 11:35:10.06,0.869,0.075,3.673,8/10/2020 22:29
18387,1,16,  2d 03:36:54.16,  0d 11:35:20.06,0.869,0.075,3.673,8/10/2020 22:29
18388,1,16,  2d 03:37:4.16,  0d 11:35:30.06,0.869,0.075,3.673,8/10/2020 22:30
18389,1,16,  2d 03:37:14.16,  0d 11:35:40.06,0.869,0.075,3.673,8/10/2020 22:30
18390,1,16,  2d 03:37:24.16,  0d 11:35:50.06,0.87,0.075,3.673,8/10/2020 22:30
18391,1,16,  2d 03:37:34.16,  0d 11:36:0.06,0.87,0.075,3.673,8/10/2020 22:30
18392,1,16,  2d 03:37:44.16,  0d 11:36:10.06,0.87,0.075,3.673,8/10/2020 22:30
18393,1,16,  2d 03:37:54.16,  0d 11:36:20.06,0.87,0.075,3.672,8/10/2020 22:30
18394,1,16,  2d 03:38:4.16,  0d 11:36:30.06,0.871,0.075,3.672,8/10/2020 22:31
18395,1,16,  2d 03:38:14.16,  0d 11:36:40.06,0.871,0.075,3.672,8/10/2020 22:31
18396,1,16,  2d 03:38:24.16,  0d 11:36:50.06,0.871,0.075,3.672,8/10/2020 22:31
18397,1,16,  2d 03:38:34.16,  0d 11:37:0.06,0.871,0.075,3.672,8/10/2020 22:31
18398,1,16,  2d 03:38:44.16,  0d 11:37:10.06,0.871,0.075,3.672,8/10/2020 22:31
18399,1,16,  2d 03:38:54.16,  0d 11:37:20.06,0.872,0.075,3.672,8/10/2020 22:31
18400,1,16,  2d 03:39:4.16,  0d 11:37:30.06,0.872,0.075,3.672,8/10/2020 22:32
18401,1,16,  2d 03:39:14.16,  0d 11:37:40.06,0.872,0.075,3.672,8/10/2020 22:32
18402,1,16,  2d 03:39:24.16,  0d 11:37:50.06,0.872,0.075,3.672,8/10/2020 22:32
18403,1,16,  2d 03:39:34.16,  0d 11:38:0.06,0.872,0.075,3.672,8/10/2020 22:32
18404,1,16,  2d 03:39:44.16,  0d 11:38:10.06,0.873,0.075,3.671,8/10/2020 22:32
18405,1,16,  2d 03:39:54.16,  0d 11:38:20.06,0.873,0.075,3.671,8/10/2020 22:32
18406,1,16,  2d 03:40:4.16,  0d 11:38:30.06,0.873,0.075,3.671,8/10/2020 22:33
18407,1,16,  2d 03:40:14.16,  0d 11:38:40.06,0.873,0.075,3.671,8/10/2020 22:33
18408,1,16,  2d 03:40:24.16,  0d 11:38:50.06,0.873,0.075,3.671,8/10/2020 22:33
18409,1,16,  2d 03:40:34.16,  0d 11:39:0.06,0.874,0.075,3.671,8/10/2020 22:33
18410,1,16,  2d 03:40:44.16,  0d 11:39:10.06,0.874,0.075,3.671,8/10/2020 22:33
18411,1,16,  2d 03:40:54.16,  0d 11:39:20.06,0.874,0.075,3.67,8/10/2020 22:33
18412,1,16,  2d 03:41:4.16,  0d 11:39:30.06,0.874,0.075,3.671,8/10/2020 22:34
18413,1,16,  2d 03:41:14.16,  0d 11:39:40.06,0.874,0.075,3.671,8/10/2020 22:34
18414,1,16,  2d 03:41:24.16,  0d 11:39:50.06,0.875,0.075,3.67,8/10/2020 22:34
18415,1,16,  2d 03:41:34.16,  0d 11:40:0.06,0.875,0.075,3.67,8/10/2020 22:34
18416,1,16,  2d 03:41:44.16,  0d 11:40:10.06,0.875,0.075,3.67,8/10/2020 22:34
18417,1,16,  2d 03:41:54.16,  0d 11:40:20.06,0.875,0.075,3.67,8/10/2020 22:34
18418,1,16,  2d 03:42:4.16,  0d 11:40:30.06,0.876,0.075,3.67,8/10/2020 22:35
18419,1,16,  2d 03:42:14.16,  0d 11:40:40.06,0.876,0.075,3.67,8/10/2020 22:35
18420,1,16,  2d 03:42:24.16,  0d 11:40:50.06,0.876,0.075,3.67,8/10/2020 22:35
18421,1,16,  2d 03:42:34.16,  0d 11:41:0.06,0.876,0.075,3.67,8/10/2020 22:35
18422,1,16,  2d 03:42:44.16,  0d 11:41:10.06,0.876,0.075,3.67,8/10/2020 22:35
18423,1,16,  2d 03:42:54.16,  0d 11:41:20.06,0.877,0.075,3.669,8/10/2020 22:35
18424,1,16,  2d 03:43:4.16,  0d 11:41:30.06,0.877,0.075,3.669,8/10/2020 22:36
18425,1,16,  2d 03:43:14.16,  0d 11:41:40.06,0.877,0.075,3.669,8/10/2020 22:36
18426,1,16,  2d 03:43:24.16,  0d 11:41:50.06,0.877,0.075,3.669,8/10/2020 22:36
18427,1,16,  2d 03:43:34.16,  0d 11:42:0.06,0.877,0.075,3.669,8/10/2020 22:36
18428,1,16,  2d 03:43:44.16,  0d 11:42:10.06,0.878,0.075,3.669,8/10/2020 22:36
18429,1,16,  2d 03:43:54.16,  0d 11:42:20.06,0.878,0.075,3.669,8/10/2020 22:36
18430,1,16,  2d 03:44:4.16,  0d 11:42:30.06,0.878,0.075,3.669,8/10/2020 22:37
18431,1,16,  2d 03:44:14.16,  0d 11:42:40.06,0.878,0.075,3.669,8/10/2020 22:37
18432,1,16,  2d 03:44:24.16,  0d 11:42:50.06,0.878,0.075,3.669,8/10/2020 22:37
18433,1,16,  2d 03:44:34.16,  0d 11:43:0.06,0.879,0.075,3.668,8/10/2020 22:37
18434,1,16,  2d 03:44:44.16,  0d 11:43:10.06,0.879,0.075,3.668,8/10/2020 22:37
18435,1,16,  2d 03:44:54.16,  0d 11:43:20.06,0.879,0.075,3.668,8/10/2020 22:37
18436,1,16,  2d 03:45:4.16,  0d 11:43:30.06,0.879,0.075,3.668,8/10/2020 22:38
18437,1,16,  2d 03:45:14.16,  0d 11:43:40.06,0.879,0.075,3.668,8/10/2020 22:38
18438,1,16,  2d 03:45:24.16,  0d 11:43:50.06,0.88,0.075,3.668,8/10/2020 22:38
18439,1,16,  2d 03:45:34.16,  0d 11:44:0.06,0.88,0.075,3.668,8/10/2020 22:38
18440,1,16,  2d 03:45:44.16,  0d 11:44:10.06,0.88,0.075,3.668,8/10/2020 22:38
18441,1,16,  2d 03:45:54.16,  0d 11:44:20.06,0.88,0.075,3.668,8/10/2020 22:38
18442,1,16,  2d 03:46:4.16,  0d 11:44:30.06,0.881,0.075,3.668,8/10/2020 22:39
18443,1,16,  2d 03:46:14.16,  0d 11:44:40.06,0.881,0.075,3.667,8/10/2020 22:39
18444,1,16,  2d 03:46:24.16,  0d 11:44:50.06,0.881,0.075,3.668,8/10/2020 22:39
18445,1,16,  2d 03:46:34.16,  0d 11:45:0.06,0.881,0.075,3.667,8/10/2020 22:39
18446,1,16,  2d 03:46:44.16,  0d 11:45:10.06,0.881,0.075,3.667,8/10/2020 22:39
18447,1,16,  2d 03:46:54.16,  0d 11:45:20.06,0.882,0.075,3.667,8/10/2020 22:39
18448,1,16,  2d 03:47:4.16,  0d 11:45:30.06,0.882,0.075,3.667,8/10/2020 22:40
18449,1,16,  2d 03:47:14.16,  0d 11:45:40.06,0.882,0.075,3.667,8/10/2020 22:40
18450,1,16,  2d 03:47:24.16,  0d 11:45:50.06,0.882,0.075,3.667,8/10/2020 22:40
18451,1,16,  2d 03:47:34.16,  0d 11:46:0.06,0.882,0.075,3.667,8/10/2020 22:40
18452,1,16,  2d 03:47:44.16,  0d 11:46:10.06,0.883,0.075,3.667,8/10/2020 22:40
18453,1,16,  2d 03:47:54.16,  0d 11:46:20.06,0.883,0.075,3.667,8/10/2020 22:40
18454,1,16,  2d 03:48:4.16,  0d 11:46:30.06,0.883,0.075,3.667,8/10/2020 22:41
18455,1,16,  2d 03:48:14.16,  0d 11:46:40.06,0.883,0.075,3.666,8/10/2020 22:41
18456,1,16,  2d 03:48:24.16,  0d 11:46:50.06,0.883,0.075,3.666,8/10/2020 22:41
18457,1,16,  2d 03:48:34.16,  0d 11:47:0.06,0.884,0.075,3.666,8/10/2020 22:41
18458,1,16,  2d 03:48:44.16,  0d 11:47:10.06,0.884,0.075,3.666,8/10/2020 22:41
18459,1,16,  2d 03:48:54.16,  0d 11:47:20.06,0.884,0.075,3.666,8/10/2020 22:41
18460,1,16,  2d 03:49:4.16,  0d 11:47:30.06,0.884,0.075,3.666,8/10/2020 22:42
18461,1,16,  2d 03:49:14.16,  0d 11:47:40.06,0.884,0.075,3.666,8/10/2020 22:42
18462,1,16,  2d 03:49:24.16,  0d 11:47:50.06,0.885,0.075,3.666,8/10/2020 22:42
18463,1,16,  2d 03:49:34.16,  0d 11:48:0.06,0.885,0.075,3.666,8/10/2020 22:42
18464,1,16,  2d 03:49:44.16,  0d 11:48:10.06,0.885,0.075,3.666,8/10/2020 22:42
18465,1,16,  2d 03:49:54.16,  0d 11:48:20.06,0.885,0.075,3.666,8/10/2020 22:42
18466,1,16,  2d 03:50:4.16,  0d 11:48:30.06,0.886,0.075,3.665,8/10/2020 22:43
18467,1,16,  2d 03:50:14.16,  0d 11:48:40.06,0.886,0.075,3.665,8/10/2020 22:43
18468,1,16,  2d 03:50:24.16,  0d 11:48:50.06,0.886,0.075,3.665,8/10/2020 22:43
18469,1,16,  2d 03:50:34.16,  0d 11:49:0.06,0.886,0.075,3.665,8/10/2020 22:43
18470,1,16,  2d 03:50:44.16,  0d 11:49:10.06,0.886,0.075,3.665,8/10/2020 22:43
18471,1,16,  2d 03:50:54.16,  0d 11:49:20.06,0.887,0.075,3.665,8/10/2020 22:43
18472,1,16,  2d 03:51:4.16,  0d 11:49:30.06,0.887,0.075,3.665,8/10/2020 22:44
18473,1,16,  2d 03:51:14.16,  0d 11:49:40.06,0.887,0.075,3.665,8/10/2020 22:44
18474,1,16,  2d 03:51:24.16,  0d 11:49:50.06,0.887,0.075,3.665,8/10/2020 22:44
18475,1,16,  2d 03:51:34.16,  0d 11:50:0.06,0.887,0.075,3.665,8/10/2020 22:44
18476,1,16,  2d 03:51:44.16,  0d 11:50:10.06,0.888,0.075,3.664,8/10/2020 22:44
18477,1,16,  2d 03:51:54.16,  0d 11:50:20.06,0.888,0.075,3.664,8/10/2020 22:44
18478,1,16,  2d 03:52:4.16,  0d 11:50:30.06,0.888,0.075,3.664,8/10/2020 22:45
18479,1,16,  2d 03:52:14.16,  0d 11:50:40.06,0.888,0.075,3.664,8/10/2020 22:45
18480,1,16,  2d 03:52:24.16,  0d 11:50:50.06,0.888,0.075,3.664,8/10/2020 22:45
18481,1,16,  2d 03:52:34.16,  0d 11:51:0.06,0.889,0.075,3.664,8/10/2020 22:45
18482,1,16,  2d 03:52:44.16,  0d 11:51:10.06,0.889,0.075,3.664,8/10/2020 22:45
18483,1,16,  2d 03:52:54.16,  0d 11:51:20.06,0.889,0.075,3.664,8/10/2020 22:45
18484,1,16,  2d 03:53:4.16,  0d 11:51:30.06,0.889,0.075,3.663,8/10/2020 22:46
18485,1,16,  2d 03:53:14.16,  0d 11:51:40.06,0.889,0.075,3.663,8/10/2020 22:46
18486,1,16,  2d 03:53:24.16,  0d 11:51:50.06,0.89,0.075,3.663,8/10/2020 22:46
18487,1,16,  2d 03:53:34.16,  0d 11:52:0.06,0.89,0.075,3.663,8/10/2020 22:46
18488,1,16,  2d 03:53:44.16,  0d 11:52:10.06,0.89,0.075,3.663,8/10/2020 22:46
18489,1,16,  2d 03:53:54.16,  0d 11:52:20.06,0.89,0.075,3.663,8/10/2020 22:46
18490,1,16,  2d 03:54:4.16,  0d 11:52:30.06,0.891,0.075,3.663,8/10/2020 22:47
18491,1,16,  2d 03:54:14.16,  0d 11:52:40.06,0.891,0.075,3.663,8/10/2020 22:47
18492,1,16,  2d 03:54:24.16,  0d 11:52:50.06,0.891,0.075,3.663,8/10/2020 22:47
18493,1,16,  2d 03:54:34.16,  0d 11:53:0.06,0.891,0.075,3.663,8/10/2020 22:47
18494,1,16,  2d 03:54:44.16,  0d 11:53:10.06,0.891,0.075,3.663,8/10/2020 22:47
18495,1,16,  2d 03:54:54.16,  0d 11:53:20.06,0.892,0.075,3.662,8/10/2020 22:47
18496,1,16,  2d 03:55:4.16,  0d 11:53:30.06,0.892,0.075,3.662,8/10/2020 22:48
18497,1,16,  2d 03:55:14.16,  0d 11:53:40.06,0.892,0.075,3.663,8/10/2020 22:48
18498,1,16,  2d 03:55:24.16,  0d 11:53:50.06,0.892,0.075,3.662,8/10/2020 22:48
18499,1,16,  2d 03:55:34.16,  0d 11:54:0.06,0.892,0.075,3.662,8/10/2020 22:48
18500,1,16,  2d 03:55:44.16,  0d 11:54:10.06,0.893,0.075,3.662,8/10/2020 22:48
18501,1,16,  2d 03:55:54.16,  0d 11:54:20.06,0.893,0.075,3.662,8/10/2020 22:48
18502,1,16,  2d 03:56:4.16,  0d 11:54:30.06,0.893,0.075,3.662,8/10/2020 22:49
18503,1,16,  2d 03:56:14.16,  0d 11:54:40.06,0.893,0.075,3.662,8/10/2020 22:49
18504,1,16,  2d 03:56:24.16,  0d 11:54:50.06,0.893,0.075,3.662,8/10/2020 22:49
18505,1,16,  2d 03:56:34.16,  0d 11:55:0.06,0.894,0.075,3.662,8/10/2020 22:49
18506,1,16,  2d 03:56:44.16,  0d 11:55:10.06,0.894,0.075,3.662,8/10/2020 22:49
18507,1,16,  2d 03:56:54.16,  0d 11:55:20.06,0.894,0.075,3.661,8/10/2020 22:49
18508,1,16,  2d 03:57:4.16,  0d 11:55:30.06,0.894,0.075,3.662,8/10/2020 22:50
18509,1,16,  2d 03:57:14.16,  0d 11:55:40.06,0.894,0.075,3.661,8/10/2020 22:50
18510,1,16,  2d 03:57:24.16,  0d 11:55:50.06,0.895,0.075,3.661,8/10/2020 22:50
18511,1,16,  2d 03:57:34.16,  0d 11:56:0.06,0.895,0.075,3.661,8/10/2020 22:50
18512,1,16,  2d 03:57:44.16,  0d 11:56:10.06,0.895,0.075,3.661,8/10/2020 22:50
18513,1,16,  2d 03:57:54.16,  0d 11:56:20.06,0.895,0.075,3.661,8/10/2020 22:50
18514,1,16,  2d 03:58:4.16,  0d 11:56:30.06,0.896,0.075,3.661,8/10/2020 22:51
18515,1,16,  2d 03:58:14.16,  0d 11:56:40.06,0.896,0.075,3.661,8/10/2020 22:51
18516,1,16,  2d 03:58:24.16,  0d 11:56:50.06,0.896,0.075,3.661,8/10/2020 22:51
18517,1,16,  2d 03:58:34.16,  0d 11:57:0.06,0.896,0.075,3.661,8/10/2020 22:51
18518,1,16,  2d 03:58:44.16,  0d 11:57:10.06,0.896,0.075,3.661,8/10/2020 22:51
18519,1,16,  2d 03:58:54.16,  0d 11:57:20.06,0.897,0.075,3.66,8/10/2020 22:51
18520,1,16,  2d 03:59:4.16,  0d 11:57:30.06,0.897,0.075,3.66,8/10/2020 22:52
18521,1,16,  2d 03:59:14.16,  0d 11:57:40.06,0.897,0.075,3.66,8/10/2020 22:52
18522,1,16,  2d 03:59:24.16,  0d 11:57:50.06,0.897,0.075,3.66,8/10/2020 22:52
18523,1,16,  2d 03:59:34.16,  0d 11:58:0.06,0.897,0.075,3.66,8/10/2020 22:52
18524,1,16,  2d 03:59:44.16,  0d 11:58:10.06,0.898,0.075,3.66,8/10/2020 22:52
18525,1,16,  2d 03:59:54.16,  0d 11:58:20.06,0.898,0.075,3.66,8/10/2020 22:52
18526,1,16,  2d 04:00:4.16,  0d 11:58:30.06,0.898,0.075,3.66,8/10/2020 22:53
18527,1,16,  2d 04:00:14.16,  0d 11:58:40.06,0.898,0.075,3.66,8/10/2020 22:53
18528,1,16,  2d 04:00:24.16,  0d 11:58:50.06,0.898,0.075,3.66,8/10/2020 22:53
18529,1,16,  2d 04:00:34.16,  0d 11:59:0.06,0.899,0.075,3.659,8/10/2020 22:53
18530,1,16,  2d 04:00:44.16,  0d 11:59:10.06,0.899,0.075,3.659,8/10/2020 22:53
18531,1,16,  2d 04:00:54.16,  0d 11:59:20.06,0.899,0.075,3.659,8/10/2020 22:53
18532,1,16,  2d 04:01:4.16,  0d 11:59:30.06,0.899,0.075,3.659,8/10/2020 22:54
18533,1,16,  2d 04:01:14.16,  0d 11:59:40.06,0.899,0.075,3.659,8/10/2020 22:54
18534,1,16,  2d 04:01:24.16,  0d 11:59:50.06,0.9,0.075,3.659,8/10/2020 22:54
18535,1,16,  2d 04:01:34.16,  0d 12:00:0.06,0.9,0.075,3.659,8/10/2020 22:54
18536,1,16,  2d 04:01:44.16,  0d 12:00:10.06,0.9,0.075,3.659,8/10/2020 22:54
18537,1,16,  2d 04:01:54.16,  0d 12:00:20.06,0.9,0.075,3.659,8/10/2020 22:54
18538,1,16,  2d 04:02:4.16,  0d 12:00:30.06,0.901,0.075,3.659,8/10/2020 22:55
18539,1,16,  2d 04:02:14.16,  0d 12:00:40.06,0.901,0.075,3.658,8/10/2020 22:55
18540,1,16,  2d 04:02:24.16,  0d 12:00:50.06,0.901,0.075,3.659,8/10/2020 22:55
18541,1,16,  2d 04:02:34.16,  0d 12:01:0.06,0.901,0.075,3.658,8/10/2020 22:55
18542,1,16,  2d 04:02:44.16,  0d 12:01:10.06,0.901,0.075,3.658,8/10/2020 22:55
18543,1,16,  2d 04:02:54.16,  0d 12:01:20.06,0.902,0.075,3.658,8/10/2020 22:55
18544,1,16,  2d 04:03:4.16,  0d 12:01:30.06,0.902,0.075,3.658,8/10/2020 22:56
18545,1,16,  2d 04:03:14.16,  0d 12:01:40.06,0.902,0.075,3.658,8/10/2020 22:56
18546,1,16,  2d 04:03:24.16,  0d 12:01:50.06,0.902,0.075,3.658,8/10/2020 22:56
18547,1,16,  2d 04:03:34.16,  0d 12:02:0.06,0.902,0.075,3.658,8/10/2020 22:56
18548,1,16,  2d 04:03:44.16,  0d 12:02:10.06,0.903,0.075,3.658,8/10/2020 22:56
18549,1,16,  2d 04:03:54.16,  0d 12:02:20.06,0.903,0.075,3.658,8/10/2020 22:56
18550,1,16,  2d 04:04:4.16,  0d 12:02:30.06,0.903,0.075,3.658,8/10/2020 22:57
18551,1,16,  2d 04:04:14.16,  0d 12:02:40.06,0.903,0.075,3.657,8/10/2020 22:57
18552,1,16,  2d 04:04:24.16,  0d 12:02:50.06,0.903,0.075,3.658,8/10/2020 22:57
18553,1,16,  2d 04:04:34.16,  0d 12:03:0.06,0.904,0.075,3.658,8/10/2020 22:57
18554,1,16,  2d 04:04:44.16,  0d 12:03:10.06,0.904,0.075,3.658,8/10/2020 22:57
18555,1,16,  2d 04:04:54.16,  0d 12:03:20.06,0.904,0.075,3.657,8/10/2020 22:57
18556,1,16,  2d 04:05:4.16,  0d 12:03:30.06,0.904,0.075,3.657,8/10/2020 22:58
18557,1,16,  2d 04:05:14.16,  0d 12:03:40.06,0.904,0.075,3.657,8/10/2020 22:58
18558,1,16,  2d 04:05:24.16,  0d 12:03:50.06,0.905,0.075,3.657,8/10/2020 22:58
18559,1,16,  2d 04:05:34.16,  0d 12:04:0.06,0.905,0.075,3.657,8/10/2020 22:58
18560,1,16,  2d 04:05:44.16,  0d 12:04:10.06,0.905,0.075,3.657,8/10/2020 22:58
18561,1,16,  2d 04:05:54.16,  0d 12:04:20.06,0.905,0.075,3.657,8/10/2020 22:58
18562,1,16,  2d 04:06:4.16,  0d 12:04:30.06,0.906,0.075,3.656,8/10/2020 22:59
18563,1,16,  2d 04:06:14.16,  0d 12:04:40.06,0.906,0.075,3.657,8/10/2020 22:59
18564,1,16,  2d 04:06:24.16,  0d 12:04:50.06,0.906,0.075,3.656,8/10/2020 22:59
18565,1,16,  2d 04:06:34.16,  0d 12:05:0.06,0.906,0.075,3.656,8/10/2020 22:59
18566,1,16,  2d 04:06:44.16,  0d 12:05:10.06,0.906,0.075,3.656,8/10/2020 22:59
18567,1,16,  2d 04:06:54.16,  0d 12:05:20.06,0.907,0.075,3.656,8/10/2020 22:59
18568,1,16,  2d 04:07:4.16,  0d 12:05:30.06,0.907,0.075,3.656,8/10/2020 23:00
18569,1,16,  2d 04:07:14.16,  0d 12:05:40.06,0.907,0.075,3.656,8/10/2020 23:00
