,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
25101,1,14,  1d 10:26:5.59,  0d 10:06:40.06,0.758,0.075,3.801,8/19/2020 5:48
25102,1,14,  1d 10:26:15.59,  0d 10:06:50.06,0.758,0.075,3.802,8/19/2020 5:48
25103,1,14,  1d 10:26:25.59,  0d 10:07:0.06,0.759,0.075,3.802,8/19/2020 5:48
25104,1,14,  1d 10:26:35.59,  0d 10:07:10.06,0.759,0.075,3.802,8/19/2020 5:48
25105,1,14,  1d 10:26:45.59,  0d 10:07:20.06,0.759,0.075,3.802,8/19/2020 5:48
25106,1,14,  1d 10:26:55.59,  0d 10:07:30.06,0.759,0.075,3.802,8/19/2020 5:48
25107,1,14,  1d 10:27:5.59,  0d 10:07:40.06,0.759,0.075,3.802,8/19/2020 5:49
25108,1,14,  1d 10:27:15.59,  0d 10:07:50.06,0.76,0.075,3.802,8/19/2020 5:49
25109,1,14,  1d 10:27:25.59,  0d 10:08:0.06,0.76,0.075,3.802,8/19/2020 5:49
25110,1,14,  1d 10:27:35.59,  0d 10:08:10.06,0.76,0.075,3.803,8/19/2020 5:49
25111,1,14,  1d 10:27:45.59,  0d 10:08:20.06,0.76,0.075,3.803,8/19/2020 5:49
25112,1,14,  1d 10:27:55.59,  0d 10:08:30.06,0.761,0.075,3.803,8/19/2020 5:49
25113,1,14,  1d 10:28:5.59,  0d 10:08:40.06,0.761,0.075,3.803,8/19/2020 5:50
25114,1,14,  1d 10:28:15.59,  0d 10:08:50.06,0.761,0.075,3.803,8/19/2020 5:50
25115,1,14,  1d 10:28:25.59,  0d 10:09:0.06,0.761,0.075,3.804,8/19/2020 5:50
25116,1,14,  1d 10:28:35.59,  0d 10:09:10.06,0.761,0.075,3.804,8/19/2020 5:50
25117,1,14,  1d 10:28:45.59,  0d 10:09:20.06,0.762,0.075,3.804,8/19/2020 5:50
25118,1,14,  1d 10:28:55.59,  0d 10:09:30.06,0.762,0.075,3.804,8/19/2020 5:50
25119,1,14,  1d 10:29:5.59,  0d 10:09:40.06,0.762,0.075,3.804,8/19/2020 5:51
25120,1,14,  1d 10:29:15.59,  0d 10:09:50.06,0.762,0.075,3.804,8/19/2020 5:51
25121,1,14,  1d 10:29:25.59,  0d 10:10:0.06,0.762,0.075,3.804,8/19/2020 5:51
25122,1,14,  1d 10:29:35.59,  0d 10:10:10.06,0.763,0.075,3.804,8/19/2020 5:51
25123,1,14,  1d 10:29:45.59,  0d 10:10:20.06,0.763,0.075,3.804,8/19/2020 5:51
25124,1,14,  1d 10:29:55.59,  0d 10:10:30.06,0.763,0.075,3.804,8/19/2020 5:51
25125,1,14,  1d 10:30:5.59,  0d 10:10:40.06,0.763,0.075,3.805,8/19/2020 5:52
25126,1,14,  1d 10:30:15.59,  0d 10:10:50.06,0.763,0.075,3.805,8/19/2020 5:52
25127,1,14,  1d 10:30:25.59,  0d 10:11:0.06,0.764,0.075,3.805,8/19/2020 5:52
25128,1,14,  1d 10:30:35.59,  0d 10:11:10.06,0.764,0.075,3.805,8/19/2020 5:52
25129,1,14,  1d 10:30:45.59,  0d 10:11:20.06,0.764,0.075,3.805,8/19/2020 5:52
25130,1,14,  1d 10:30:55.59,  0d 10:11:30.06,0.764,0.075,3.806,8/19/2020 5:52
25131,1,14,  1d 10:31:5.59,  0d 10:11:40.06,0.764,0.075,3.806,8/19/2020 5:53
25132,1,14,  1d 10:31:15.59,  0d 10:11:50.06,0.765,0.075,3.806,8/19/2020 5:53
25133,1,14,  1d 10:31:25.59,  0d 10:12:0.06,0.765,0.075,3.806,8/19/2020 5:53
25134,1,14,  1d 10:31:35.59,  0d 10:12:10.06,0.765,0.075,3.806,8/19/2020 5:53
25135,1,14,  1d 10:31:45.59,  0d 10:12:20.06,0.765,0.075,3.806,8/19/2020 5:53
25136,1,14,  1d 10:31:55.59,  0d 10:12:30.06,0.766,0.075,3.806,8/19/2020 5:53
25137,1,14,  1d 10:32:5.59,  0d 10:12:40.06,0.766,0.075,3.806,8/19/2020 5:54
25138,1,14,  1d 10:32:15.59,  0d 10:12:50.06,0.766,0.075,3.806,8/19/2020 5:54
25139,1,14,  1d 10:32:25.59,  0d 10:13:0.06,0.766,0.075,3.807,8/19/2020 5:54
25140,1,14,  1d 10:32:35.59,  0d 10:13:10.06,0.766,0.075,3.807,8/19/2020 5:54
25141,1,14,  1d 10:32:45.59,  0d 10:13:20.06,0.767,0.075,3.807,8/19/2020 5:54
25142,1,14,  1d 10:32:55.59,  0d 10:13:30.06,0.767,0.075,3.807,8/19/2020 5:54
25143,1,14,  1d 10:33:5.59,  0d 10:13:40.06,0.767,0.075,3.808,8/19/2020 5:55
25144,1,14,  1d 10:33:15.59,  0d 10:13:50.06,0.767,0.075,3.807,8/19/2020 5:55
25145,1,14,  1d 10:33:25.59,  0d 10:14:0.06,0.767,0.075,3.808,8/19/2020 5:55
25146,1,14,  1d 10:33:35.59,  0d 10:14:10.06,0.768,0.075,3.808,8/19/2020 5:55
25147,1,14,  1d 10:33:45.59,  0d 10:14:20.06,0.768,0.075,3.808,8/19/2020 5:55
25148,1,14,  1d 10:33:55.59,  0d 10:14:30.06,0.768,0.075,3.808,8/19/2020 5:55
25149,1,14,  1d 10:34:5.59,  0d 10:14:40.06,0.768,0.075,3.808,8/19/2020 5:56
25150,1,14,  1d 10:34:15.59,  0d 10:14:50.06,0.768,0.075,3.808,8/19/2020 5:56
25151,1,14,  1d 10:34:25.59,  0d 10:15:0.06,0.769,0.075,3.809,8/19/2020 5:56
25152,1,14,  1d 10:34:35.59,  0d 10:15:10.06,0.769,0.075,3.808,8/19/2020 5:56
25153,1,14,  1d 10:34:45.59,  0d 10:15:20.06,0.769,0.075,3.809,8/19/2020 5:56
25154,1,14,  1d 10:34:55.59,  0d 10:15:30.06,0.769,0.075,3.809,8/19/2020 5:56
25155,1,14,  1d 10:35:5.59,  0d 10:15:40.06,0.769,0.075,3.809,8/19/2020 5:57
25156,1,14,  1d 10:35:15.59,  0d 10:15:50.06,0.77,0.075,3.809,8/19/2020 5:57
25157,1,14,  1d 10:35:25.59,  0d 10:16:0.06,0.77,0.075,3.809,8/19/2020 5:57
25158,1,14,  1d 10:35:35.59,  0d 10:16:10.06,0.77,0.075,3.809,8/19/2020 5:57
25159,1,14,  1d 10:35:45.59,  0d 10:16:20.06,0.77,0.075,3.809,8/19/2020 5:57
25160,1,14,  1d 10:35:55.59,  0d 10:16:30.06,0.771,0.075,3.809,8/19/2020 5:57
25161,1,14,  1d 10:36:5.59,  0d 10:16:40.06,0.771,0.075,3.81,8/19/2020 5:58
25162,1,14,  1d 10:36:15.59,  0d 10:16:50.06,0.771,0.075,3.81,8/19/2020 5:58
25163,1,14,  1d 10:36:25.59,  0d 10:17:0.06,0.771,0.075,3.81,8/19/2020 5:58
25164,1,14,  1d 10:36:35.59,  0d 10:17:10.06,0.771,0.075,3.81,8/19/2020 5:58
25165,1,14,  1d 10:36:45.59,  0d 10:17:20.06,0.772,0.075,3.81,8/19/2020 5:58
25166,1,14,  1d 10:36:55.59,  0d 10:17:30.06,0.772,0.075,3.811,8/19/2020 5:58
25167,1,14,  1d 10:37:5.59,  0d 10:17:40.06,0.772,0.075,3.811,8/19/2020 5:59
25168,1,14,  1d 10:37:15.59,  0d 10:17:50.06,0.772,0.075,3.811,8/19/2020 5:59
25169,1,14,  1d 10:37:25.59,  0d 10:18:0.06,0.772,0.075,3.811,8/19/2020 5:59
25170,1,14,  1d 10:37:35.59,  0d 10:18:10.06,0.773,0.075,3.811,8/19/2020 5:59
25171,1,14,  1d 10:37:45.59,  0d 10:18:20.06,0.773,0.075,3.811,8/19/2020 5:59
25172,1,14,  1d 10:37:55.59,  0d 10:18:30.06,0.773,0.075,3.812,8/19/2020 5:59
25173,1,14,  1d 10:38:5.59,  0d 10:18:40.06,0.773,0.075,3.811,8/19/2020 6:00
25174,1,14,  1d 10:38:15.59,  0d 10:18:50.06,0.773,0.075,3.812,8/19/2020 6:00
25175,1,14,  1d 10:38:25.59,  0d 10:19:0.06,0.774,0.075,3.812,8/19/2020 6:00
25176,1,14,  1d 10:38:35.59,  0d 10:19:10.06,0.774,0.075,3.812,8/19/2020 6:00
25177,1,14,  1d 10:38:45.59,  0d 10:19:20.06,0.774,0.075,3.812,8/19/2020 6:00
25178,1,14,  1d 10:38:55.59,  0d 10:19:30.06,0.774,0.075,3.812,8/19/2020 6:00
25179,1,14,  1d 10:39:5.59,  0d 10:19:40.06,0.774,0.075,3.812,8/19/2020 6:01
25180,1,14,  1d 10:39:15.59,  0d 10:19:50.06,0.775,0.075,3.813,8/19/2020 6:01
25181,1,14,  1d 10:39:25.59,  0d 10:20:0.06,0.775,0.075,3.813,8/19/2020 6:01
25182,1,14,  1d 10:39:35.59,  0d 10:20:10.06,0.775,0.075,3.813,8/19/2020 6:01
25183,1,14,  1d 10:39:45.59,  0d 10:20:20.06,0.775,0.075,3.813,8/19/2020 6:01
25184,1,14,  1d 10:39:55.59,  0d 10:20:30.06,0.776,0.075,3.813,8/19/2020 6:01
25185,1,14,  1d 10:40:5.59,  0d 10:20:40.06,0.776,0.075,3.813,8/19/2020 6:02
25186,1,14,  1d 10:40:15.59,  0d 10:20:50.06,0.776,0.075,3.813,8/19/2020 6:02
25187,1,14,  1d 10:40:25.59,  0d 10:21:0.06,0.776,0.075,3.813,8/19/2020 6:02
25188,1,14,  1d 10:40:35.59,  0d 10:21:10.06,0.776,0.075,3.813,8/19/2020 6:02
25189,1,14,  1d 10:40:45.59,  0d 10:21:20.06,0.777,0.075,3.814,8/19/2020 6:02
25190,1,14,  1d 10:40:55.59,  0d 10:21:30.06,0.777,0.075,3.813,8/19/2020 6:02
25191,1,14,  1d 10:41:5.59,  0d 10:21:40.06,0.777,0.075,3.814,8/19/2020 6:03
25192,1,14,  1d 10:41:15.59,  0d 10:21:50.06,0.777,0.075,3.814,8/19/2020 6:03
25193,1,14,  1d 10:41:25.59,  0d 10:22:0.06,0.777,0.075,3.814,8/19/2020 6:03
25194,1,14,  1d 10:41:35.59,  0d 10:22:10.06,0.778,0.075,3.814,8/19/2020 6:03
25195,1,14,  1d 10:41:45.59,  0d 10:22:20.06,0.778,0.075,3.814,8/19/2020 6:03
25196,1,14,  1d 10:41:55.59,  0d 10:22:30.06,0.778,0.075,3.815,8/19/2020 6:03
25197,1,14,  1d 10:42:5.59,  0d 10:22:40.06,0.778,0.075,3.815,8/19/2020 6:04
25198,1,14,  1d 10:42:15.59,  0d 10:22:50.06,0.778,0.075,3.815,8/19/2020 6:04
25199,1,14,  1d 10:42:25.59,  0d 10:23:0.06,0.779,0.075,3.815,8/19/2020 6:04
25200,1,14,  1d 10:42:35.59,  0d 10:23:10.06,0.779,0.075,3.815,8/19/2020 6:04
25201,1,14,  1d 10:42:45.59,  0d 10:23:20.06,0.779,0.075,3.815,8/19/2020 6:04
25202,1,14,  1d 10:42:55.59,  0d 10:23:30.06,0.779,0.075,3.815,8/19/2020 6:04
25203,1,14,  1d 10:43:5.59,  0d 10:23:40.06,0.779,0.075,3.815,8/19/2020 6:05
25204,1,14,  1d 10:43:15.59,  0d 10:23:50.06,0.78,0.075,3.816,8/19/2020 6:05
25205,1,14,  1d 10:43:25.59,  0d 10:24:0.06,0.78,0.075,3.815,8/19/2020 6:05
25206,1,14,  1d 10:43:35.59,  0d 10:24:10.06,0.78,0.075,3.816,8/19/2020 6:05
25207,1,14,  1d 10:43:45.59,  0d 10:24:20.06,0.78,0.075,3.816,8/19/2020 6:05
25208,1,14,  1d 10:43:55.59,  0d 10:24:30.06,0.781,0.075,3.816,8/19/2020 6:05
25209,1,14,  1d 10:44:5.59,  0d 10:24:40.06,0.781,0.075,3.816,8/19/2020 6:06
25210,1,14,  1d 10:44:15.59,  0d 10:24:50.06,0.781,0.075,3.816,8/19/2020 6:06
25211,1,14,  1d 10:44:25.59,  0d 10:25:0.06,0.781,0.075,3.817,8/19/2020 6:06
25212,1,14,  1d 10:44:35.59,  0d 10:25:10.06,0.781,0.075,3.817,8/19/2020 6:06
25213,1,14,  1d 10:44:45.59,  0d 10:25:20.06,0.782,0.075,3.817,8/19/2020 6:06
25214,1,14,  1d 10:44:55.59,  0d 10:25:30.06,0.782,0.075,3.817,8/19/2020 6:06
25215,1,14,  1d 10:45:5.59,  0d 10:25:40.06,0.782,0.075,3.817,8/19/2020 6:07
25216,1,14,  1d 10:45:15.59,  0d 10:25:50.06,0.782,0.075,3.817,8/19/2020 6:07
25217,1,14,  1d 10:45:25.59,  0d 10:26:0.06,0.782,0.075,3.817,8/19/2020 6:07
25218,1,14,  1d 10:45:35.59,  0d 10:26:10.06,0.783,0.075,3.817,8/19/2020 6:07
25219,1,14,  1d 10:45:45.59,  0d 10:26:20.06,0.783,0.075,3.818,8/19/2020 6:07
25220,1,14,  1d 10:45:55.59,  0d 10:26:30.06,0.783,0.075,3.818,8/19/2020 6:07
25221,1,14,  1d 10:46:5.59,  0d 10:26:40.06,0.783,0.075,3.818,8/19/2020 6:08
25222,1,14,  1d 10:46:15.59,  0d 10:26:50.06,0.783,0.075,3.818,8/19/2020 6:08
25223,1,14,  1d 10:46:25.59,  0d 10:27:0.06,0.784,0.075,3.818,8/19/2020 6:08
25224,1,14,  1d 10:46:35.59,  0d 10:27:10.06,0.784,0.075,3.818,8/19/2020 6:08
25225,1,14,  1d 10:46:45.59,  0d 10:27:20.06,0.784,0.075,3.818,8/19/2020 6:08
25226,1,14,  1d 10:46:55.59,  0d 10:27:30.06,0.784,0.075,3.818,8/19/2020 6:08
25227,1,14,  1d 10:47:5.59,  0d 10:27:40.06,0.784,0.075,3.819,8/19/2020 6:09
25228,1,14,  1d 10:47:15.59,  0d 10:27:50.06,0.785,0.075,3.819,8/19/2020 6:09
25229,1,14,  1d 10:47:25.59,  0d 10:28:0.06,0.785,0.075,3.818,8/19/2020 6:09
25230,1,14,  1d 10:47:35.59,  0d 10:28:10.06,0.785,0.075,3.819,8/19/2020 6:09
25231,1,14,  1d 10:47:45.59,  0d 10:28:20.06,0.785,0.075,3.819,8/19/2020 6:09
25232,1,14,  1d 10:47:55.59,  0d 10:28:30.06,0.786,0.075,3.819,8/19/2020 6:09
25233,1,14,  1d 10:48:5.59,  0d 10:28:40.06,0.786,0.075,3.82,8/19/2020 6:10
25234,1,14,  1d 10:48:15.59,  0d 10:28:50.06,0.786,0.075,3.819,8/19/2020 6:10
25235,1,14,  1d 10:48:25.59,  0d 10:29:0.06,0.786,0.075,3.82,8/19/2020 6:10
25236,1,14,  1d 10:48:35.59,  0d 10:29:10.06,0.786,0.075,3.82,8/19/2020 6:10
25237,1,14,  1d 10:48:45.59,  0d 10:29:20.06,0.787,0.075,3.82,8/19/2020 6:10
25238,1,14,  1d 10:48:55.59,  0d 10:29:30.06,0.787,0.075,3.82,8/19/2020 6:10
25239,1,14,  1d 10:49:5.59,  0d 10:29:40.06,0.787,0.075,3.82,8/19/2020 6:11
25240,1,14,  1d 10:49:15.59,  0d 10:29:50.06,0.787,0.075,3.82,8/19/2020 6:11
25241,1,14,  1d 10:49:25.59,  0d 10:30:0.06,0.787,0.075,3.82,8/19/2020 6:11
25242,1,14,  1d 10:49:35.59,  0d 10:30:10.06,0.788,0.075,3.82,8/19/2020 6:11
25243,1,14,  1d 10:49:45.59,  0d 10:30:20.06,0.788,0.075,3.82,8/19/2020 6:11
25244,1,14,  1d 10:49:55.59,  0d 10:30:30.06,0.788,0.075,3.821,8/19/2020 6:11
25245,1,14,  1d 10:50:5.59,  0d 10:30:40.06,0.788,0.075,3.821,8/19/2020 6:12
25246,1,14,  1d 10:50:15.59,  0d 10:30:50.06,0.788,0.075,3.821,8/19/2020 6:12
25247,1,14,  1d 10:50:25.59,  0d 10:31:0.06,0.789,0.075,3.821,8/19/2020 6:12
25248,1,14,  1d 10:50:35.59,  0d 10:31:10.06,0.789,0.075,3.821,8/19/2020 6:12
25249,1,14,  1d 10:50:45.59,  0d 10:31:20.06,0.789,0.075,3.822,8/19/2020 6:12
25250,1,14,  1d 10:50:55.59,  0d 10:31:30.06,0.789,0.075,3.821,8/19/2020 6:12
25251,1,14,  1d 10:51:5.59,  0d 10:31:40.06,0.789,0.075,3.822,8/19/2020 6:13
25252,1,14,  1d 10:51:15.59,  0d 10:31:50.06,0.79,0.075,3.822,8/19/2020 6:13
25253,1,14,  1d 10:51:25.59,  0d 10:32:0.06,0.79,0.075,3.822,8/19/2020 6:13
25254,1,14,  1d 10:51:35.59,  0d 10:32:10.06,0.79,0.075,3.822,8/19/2020 6:13
25255,1,14,  1d 10:51:45.59,  0d 10:32:20.06,0.79,0.075,3.822,8/19/2020 6:13
25256,1,14,  1d 10:51:55.59,  0d 10:32:30.06,0.791,0.075,3.822,8/19/2020 6:13
25257,1,14,  1d 10:52:5.59,  0d 10:32:40.06,0.791,0.075,3.822,8/19/2020 6:14
25258,1,14,  1d 10:52:15.59,  0d 10:32:50.06,0.791,0.075,3.822,8/19/2020 6:14
25259,1,14,  1d 10:52:25.59,  0d 10:33:0.06,0.791,0.075,3.823,8/19/2020 6:14
25260,1,14,  1d 10:52:35.59,  0d 10:33:10.06,0.791,0.075,3.823,8/19/2020 6:14
25261,1,14,  1d 10:52:45.59,  0d 10:33:20.06,0.792,0.075,3.823,8/19/2020 6:14
25262,1,14,  1d 10:52:55.59,  0d 10:33:30.06,0.792,0.075,3.823,8/19/2020 6:14
25263,1,14,  1d 10:53:5.59,  0d 10:33:40.06,0.792,0.075,3.823,8/19/2020 6:15
25264,1,14,  1d 10:53:15.59,  0d 10:33:50.06,0.792,0.075,3.824,8/19/2020 6:15
25265,1,14,  1d 10:53:25.59,  0d 10:34:0.06,0.792,0.075,3.824,8/19/2020 6:15
25266,1,14,  1d 10:53:35.59,  0d 10:34:10.06,0.793,0.075,3.823,8/19/2020 6:15
25267,1,14,  1d 10:53:45.59,  0d 10:34:20.06,0.793,0.075,3.823,8/19/2020 6:15
25268,1,14,  1d 10:53:55.59,  0d 10:34:30.06,0.793,0.075,3.824,8/19/2020 6:15
25269,1,14,  1d 10:54:5.59,  0d 10:34:40.06,0.793,0.075,3.824,8/19/2020 6:16
25270,1,14,  1d 10:54:15.59,  0d 10:34:50.06,0.793,0.075,3.824,8/19/2020 6:16
25271,1,14,  1d 10:54:25.59,  0d 10:35:0.06,0.794,0.075,3.825,8/19/2020 6:16
25272,1,14,  1d 10:54:35.59,  0d 10:35:10.06,0.794,0.075,3.824,8/19/2020 6:16
25273,1,14,  1d 10:54:45.59,  0d 10:35:20.06,0.794,0.075,3.824,8/19/2020 6:16
25274,1,14,  1d 10:54:55.59,  0d 10:35:30.06,0.794,0.075,3.825,8/19/2020 6:16
25275,1,14,  1d 10:55:5.59,  0d 10:35:40.06,0.794,0.075,3.825,8/19/2020 6:17
25276,1,14,  1d 10:55:15.59,  0d 10:35:50.06,0.795,0.075,3.825,8/19/2020 6:17
25277,1,14,  1d 10:55:25.59,  0d 10:36:0.06,0.795,0.075,3.825,8/19/2020 6:17
25278,1,14,  1d 10:55:35.59,  0d 10:36:10.06,0.795,0.075,3.825,8/19/2020 6:17
25279,1,14,  1d 10:55:45.59,  0d 10:36:20.06,0.795,0.075,3.825,8/19/2020 6:17
25280,1,14,  1d 10:55:55.59,  0d 10:36:30.06,0.796,0.075,3.826,8/19/2020 6:17
25281,1,14,  1d 10:56:5.59,  0d 10:36:40.06,0.796,0.075,3.826,8/19/2020 6:18
25282,1,14,  1d 10:56:15.59,  0d 10:36:50.06,0.796,0.075,3.826,8/19/2020 6:18
25283,1,14,  1d 10:56:25.59,  0d 10:37:0.06,0.796,0.075,3.826,8/19/2020 6:18
25284,1,14,  1d 10:56:35.59,  0d 10:37:10.06,0.796,0.075,3.826,8/19/2020 6:18
25285,1,14,  1d 10:56:45.59,  0d 10:37:20.06,0.797,0.075,3.826,8/19/2020 6:18
25286,1,14,  1d 10:56:55.59,  0d 10:37:30.06,0.797,0.075,3.826,8/19/2020 6:18
25287,1,14,  1d 10:57:5.59,  0d 10:37:40.06,0.797,0.075,3.826,8/19/2020 6:19
25288,1,14,  1d 10:57:15.59,  0d 10:37:50.06,0.797,0.075,3.826,8/19/2020 6:19
25289,1,14,  1d 10:57:25.59,  0d 10:38:0.06,0.797,0.075,3.827,8/19/2020 6:19
25290,1,14,  1d 10:57:35.59,  0d 10:38:10.06,0.798,0.075,3.827,8/19/2020 6:19
25291,1,14,  1d 10:57:45.59,  0d 10:38:20.06,0.798,0.075,3.827,8/19/2020 6:19
25292,1,14,  1d 10:57:55.59,  0d 10:38:30.06,0.798,0.075,3.827,8/19/2020 6:19
25293,1,14,  1d 10:58:5.59,  0d 10:38:40.06,0.798,0.075,3.827,8/19/2020 6:20
25294,1,14,  1d 10:58:15.59,  0d 10:38:50.06,0.798,0.075,3.827,8/19/2020 6:20
25295,1,14,  1d 10:58:25.59,  0d 10:39:0.06,0.799,0.075,3.827,8/19/2020 6:20
25296,1,14,  1d 10:58:35.59,  0d 10:39:10.06,0.799,0.075,3.827,8/19/2020 6:20
25297,1,14,  1d 10:58:45.59,  0d 10:39:20.06,0.799,0.075,3.827,8/19/2020 6:20
25298,1,14,  1d 10:58:55.59,  0d 10:39:30.06,0.799,0.075,3.828,8/19/2020 6:20
25299,1,14,  1d 10:59:5.59,  0d 10:39:40.06,0.799,0.075,3.827,8/19/2020 6:21
25300,1,14,  1d 10:59:15.59,  0d 10:39:50.06,0.8,0.075,3.828,8/19/2020 6:21
25301,1,14,  1d 10:59:25.59,  0d 10:40:0.06,0.8,0.075,3.828,8/19/2020 6:21
25302,1,14,  1d 10:59:35.59,  0d 10:40:10.06,0.8,0.075,3.828,8/19/2020 6:21
25303,1,14,  1d 10:59:45.59,  0d 10:40:20.06,0.8,0.075,3.828,8/19/2020 6:21
25304,1,14,  1d 10:59:55.59,  0d 10:40:30.06,0.801,0.075,3.828,8/19/2020 6:21
25305,1,14,  1d 11:00:5.59,  0d 10:40:40.06,0.801,0.075,3.829,8/19/2020 6:22
25306,1,14,  1d 11:00:15.59,  0d 10:40:50.06,0.801,0.075,3.829,8/19/2020 6:22
25307,1,14,  1d 11:00:25.59,  0d 10:41:0.06,0.801,0.075,3.829,8/19/2020 6:22
25308,1,14,  1d 11:00:35.59,  0d 10:41:10.06,0.801,0.075,3.829,8/19/2020 6:22
25309,1,14,  1d 11:00:45.59,  0d 10:41:20.06,0.802,0.075,3.829,8/19/2020 6:22
25310,1,14,  1d 11:00:55.59,  0d 10:41:30.06,0.802,0.075,3.829,8/19/2020 6:22
25311,1,14,  1d 11:01:5.59,  0d 10:41:40.06,0.802,0.075,3.829,8/19/2020 6:23
25312,1,14,  1d 11:01:15.59,  0d 10:41:50.06,0.802,0.075,3.829,8/19/2020 6:23
25313,1,14,  1d 11:01:25.59,  0d 10:42:0.06,0.802,0.075,3.83,8/19/2020 6:23
25314,1,14,  1d 11:01:35.59,  0d 10:42:10.06,0.803,0.075,3.83,8/19/2020 6:23
25315,1,14,  1d 11:01:45.59,  0d 10:42:20.06,0.803,0.075,3.83,8/19/2020 6:23
25316,1,14,  1d 11:01:55.59,  0d 10:42:30.06,0.803,0.075,3.83,8/19/2020 6:23
25317,1,14,  1d 11:02:5.59,  0d 10:42:40.06,0.803,0.075,3.83,8/19/2020 6:24
25318,1,14,  1d 11:02:15.59,  0d 10:42:50.06,0.803,0.075,3.83,8/19/2020 6:24
25319,1,14,  1d 11:02:25.59,  0d 10:43:0.06,0.804,0.075,3.83,8/19/2020 6:24
25320,1,14,  1d 11:02:35.59,  0d 10:43:10.06,0.804,0.075,3.83,8/19/2020 6:24
25321,1,14,  1d 11:02:45.59,  0d 10:43:20.06,0.804,0.075,3.831,8/19/2020 6:24
25322,1,14,  1d 11:02:55.59,  0d 10:43:30.06,0.804,0.075,3.831,8/19/2020 6:24
25323,1,14,  1d 11:03:5.59,  0d 10:43:40.06,0.804,0.075,3.831,8/19/2020 6:25
25324,1,14,  1d 11:03:15.59,  0d 10:43:50.06,0.805,0.075,3.831,8/19/2020 6:25
25325,1,14,  1d 11:03:25.59,  0d 10:44:0.06,0.805,0.075,3.831,8/19/2020 6:25
25326,1,14,  1d 11:03:35.59,  0d 10:44:10.06,0.805,0.075,3.831,8/19/2020 6:25
25327,1,14,  1d 11:03:45.59,  0d 10:44:20.06,0.805,0.075,3.831,8/19/2020 6:25
25328,1,14,  1d 11:03:55.59,  0d 10:44:30.06,0.806,0.075,3.831,8/19/2020 6:25
25329,1,14,  1d 11:04:5.59,  0d 10:44:40.06,0.806,0.075,3.831,8/19/2020 6:26
25330,1,14,  1d 11:04:15.59,  0d 10:44:50.06,0.806,0.075,3.832,8/19/2020 6:26
25331,1,14,  1d 11:04:25.59,  0d 10:45:0.06,0.806,0.075,3.832,8/19/2020 6:26
25332,1,14,  1d 11:04:35.59,  0d 10:45:10.06,0.806,0.075,3.832,8/19/2020 6:26
25333,1,14,  1d 11:04:45.59,  0d 10:45:20.06,0.807,0.075,3.832,8/19/2020 6:26
25334,1,14,  1d 11:04:55.59,  0d 10:45:30.06,0.807,0.075,3.832,8/19/2020 6:26
25335,1,14,  1d 11:05:5.59,  0d 10:45:40.06,0.807,0.075,3.833,8/19/2020 6:27
25336,1,14,  1d 11:05:15.59,  0d 10:45:50.06,0.807,0.075,3.833,8/19/2020 6:27
25337,1,14,  1d 11:05:25.59,  0d 10:46:0.06,0.807,0.075,3.833,8/19/2020 6:27
25338,1,14,  1d 11:05:35.59,  0d 10:46:10.06,0.808,0.075,3.833,8/19/2020 6:27
25339,1,14,  1d 11:05:45.59,  0d 10:46:20.06,0.808,0.075,3.833,8/19/2020 6:27
25340,1,14,  1d 11:05:55.59,  0d 10:46:30.06,0.808,0.075,3.833,8/19/2020 6:27
25341,1,14,  1d 11:06:5.59,  0d 10:46:40.06,0.808,0.075,3.833,8/19/2020 6:28
25342,1,14,  1d 11:06:15.59,  0d 10:46:50.06,0.808,0.075,3.833,8/19/2020 6:28
25343,1,14,  1d 11:06:25.59,  0d 10:47:0.06,0.809,0.075,3.833,8/19/2020 6:28
25344,1,14,  1d 11:06:35.59,  0d 10:47:10.06,0.809,0.075,3.833,8/19/2020 6:28
25345,1,14,  1d 11:06:45.59,  0d 10:47:20.06,0.809,0.075,3.833,8/19/2020 6:28
25346,1,14,  1d 11:06:55.59,  0d 10:47:30.06,0.809,0.075,3.834,8/19/2020 6:28
25347,1,14,  1d 11:07:5.59,  0d 10:47:40.06,0.809,0.075,3.834,8/19/2020 6:29
25348,1,14,  1d 11:07:15.59,  0d 10:47:50.06,0.81,0.075,3.834,8/19/2020 6:29
25349,1,14,  1d 11:07:25.59,  0d 10:48:0.06,0.81,0.075,3.834,8/19/2020 6:29
25350,1,14,  1d 11:07:35.59,  0d 10:48:10.06,0.81,0.075,3.834,8/19/2020 6:29
25351,1,14,  1d 11:07:45.59,  0d 10:48:20.06,0.81,0.075,3.834,8/19/2020 6:29
25352,1,14,  1d 11:07:55.59,  0d 10:48:30.06,0.811,0.075,3.835,8/19/2020 6:29
25353,1,14,  1d 11:08:5.59,  0d 10:48:40.06,0.811,0.075,3.834,8/19/2020 6:30
25354,1,14,  1d 11:08:15.59,  0d 10:48:50.06,0.811,0.075,3.835,8/19/2020 6:30
25355,1,14,  1d 11:08:25.59,  0d 10:49:0.06,0.811,0.075,3.835,8/19/2020 6:30
25356,1,14,  1d 11:08:35.59,  0d 10:49:10.06,0.811,0.075,3.835,8/19/2020 6:30
25357,1,14,  1d 11:08:45.59,  0d 10:49:20.06,0.812,0.075,3.835,8/19/2020 6:30
25358,1,14,  1d 11:08:55.59,  0d 10:49:30.06,0.812,0.075,3.835,8/19/2020 6:30
