,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
8921,1,14,  1d 01:19:41.56,  0d 05:01:30.06,0.377,0.075,3.628,8/9/2020 20:12
8922,1,14,  1d 01:19:51.56,  0d 05:01:40.06,0.377,0.075,3.628,8/9/2020 20:12
8923,1,14,  1d 01:20:1.56,  0d 05:01:50.06,0.377,0.075,3.629,8/9/2020 20:13
8924,1,14,  1d 01:20:11.56,  0d 05:02:0.06,0.377,0.075,3.629,8/9/2020 20:13
8925,1,14,  1d 01:20:21.56,  0d 05:02:10.06,0.378,0.075,3.629,8/9/2020 20:13
8926,1,14,  1d 01:20:31.56,  0d 05:02:20.06,0.378,0.075,3.629,8/9/2020 20:13
8927,1,14,  1d 01:20:41.56,  0d 05:02:30.06,0.378,0.075,3.629,8/9/2020 20:13
8928,1,14,  1d 01:20:51.56,  0d 05:02:40.06,0.378,0.075,3.629,8/9/2020 20:13
8929,1,14,  1d 01:21:1.56,  0d 05:02:50.06,0.378,0.075,3.629,8/9/2020 20:14
8930,1,14,  1d 01:21:11.56,  0d 05:03:0.06,0.379,0.075,3.629,8/9/2020 20:14
8931,1,14,  1d 01:21:21.56,  0d 05:03:10.06,0.379,0.075,3.629,8/9/2020 20:14
8932,1,14,  1d 01:21:31.56,  0d 05:03:20.06,0.379,0.075,3.629,8/9/2020 20:14
8933,1,14,  1d 01:21:41.56,  0d 05:03:30.06,0.379,0.075,3.629,8/9/2020 20:14
8934,1,14,  1d 01:21:51.56,  0d 05:03:40.06,0.38,0.075,3.629,8/9/2020 20:14
8935,1,14,  1d 01:22:1.56,  0d 05:03:50.06,0.38,0.075,3.629,8/9/2020 20:15
8936,1,14,  1d 01:22:11.56,  0d 05:04:0.06,0.38,0.075,3.63,8/9/2020 20:15
8937,1,14,  1d 01:22:21.56,  0d 05:04:10.06,0.38,0.075,3.63,8/9/2020 20:15
8938,1,14,  1d 01:22:31.56,  0d 05:04:20.06,0.38,0.075,3.63,8/9/2020 20:15
8939,1,14,  1d 01:22:41.56,  0d 05:04:30.06,0.381,0.075,3.63,8/9/2020 20:15
8940,1,14,  1d 01:22:51.56,  0d 05:04:40.06,0.381,0.075,3.63,8/9/2020 20:15
8941,1,14,  1d 01:23:1.56,  0d 05:04:50.06,0.381,0.075,3.63,8/9/2020 20:16
8942,1,14,  1d 01:23:11.56,  0d 05:05:0.06,0.381,0.075,3.63,8/9/2020 20:16
8943,1,14,  1d 01:23:21.56,  0d 05:05:10.06,0.381,0.075,3.63,8/9/2020 20:16
8944,1,14,  1d 01:23:31.56,  0d 05:05:20.06,0.382,0.075,3.63,8/9/2020 20:16
8945,1,14,  1d 01:23:41.56,  0d 05:05:30.06,0.382,0.075,3.63,8/9/2020 20:16
8946,1,14,  1d 01:23:51.56,  0d 05:05:40.06,0.382,0.075,3.63,8/9/2020 20:16
8947,1,14,  1d 01:24:1.56,  0d 05:05:50.06,0.382,0.075,3.63,8/9/2020 20:17
8948,1,14,  1d 01:24:11.56,  0d 05:06:0.06,0.382,0.075,3.63,8/9/2020 20:17
8949,1,14,  1d 01:24:21.56,  0d 05:06:10.06,0.383,0.075,3.63,8/9/2020 20:17
8950,1,14,  1d 01:24:31.56,  0d 05:06:20.06,0.383,0.075,3.63,8/9/2020 20:17
8951,1,14,  1d 01:24:41.56,  0d 05:06:30.06,0.383,0.075,3.63,8/9/2020 20:17
8952,1,14,  1d 01:24:51.56,  0d 05:06:40.06,0.383,0.075,3.631,8/9/2020 20:17
8953,1,14,  1d 01:25:1.56,  0d 05:06:50.06,0.383,0.075,3.631,8/9/2020 20:18
8954,1,14,  1d 01:25:11.56,  0d 05:07:0.06,0.384,0.075,3.631,8/9/2020 20:18
8955,1,14,  1d 01:25:21.56,  0d 05:07:10.06,0.384,0.075,3.631,8/9/2020 20:18
8956,1,14,  1d 01:25:31.56,  0d 05:07:20.06,0.384,0.075,3.631,8/9/2020 20:18
8957,1,14,  1d 01:25:41.56,  0d 05:07:30.06,0.384,0.075,3.631,8/9/2020 20:18
8958,1,14,  1d 01:25:51.56,  0d 05:07:40.06,0.385,0.075,3.631,8/9/2020 20:18
8959,1,14,  1d 01:26:1.56,  0d 05:07:50.06,0.385,0.075,3.631,8/9/2020 20:19
8960,1,14,  1d 01:26:11.56,  0d 05:08:0.06,0.385,0.075,3.631,8/9/2020 20:19
8961,1,14,  1d 01:26:21.56,  0d 05:08:10.06,0.385,0.075,3.631,8/9/2020 20:19
8962,1,14,  1d 01:26:31.56,  0d 05:08:20.06,0.385,0.075,3.631,8/9/2020 20:19
8963,1,14,  1d 01:26:41.56,  0d 05:08:30.06,0.386,0.075,3.631,8/9/2020 20:19
8964,1,14,  1d 01:26:51.56,  0d 05:08:40.06,0.386,0.075,3.631,8/9/2020 20:19
8965,1,14,  1d 01:27:1.56,  0d 05:08:50.06,0.386,0.075,3.631,8/9/2020 20:20
8966,1,14,  1d 01:27:11.56,  0d 05:09:0.06,0.386,0.075,3.631,8/9/2020 20:20
8967,1,14,  1d 01:27:21.56,  0d 05:09:10.06,0.386,0.075,3.631,8/9/2020 20:20
8968,1,14,  1d 01:27:31.56,  0d 05:09:20.06,0.387,0.075,3.631,8/9/2020 20:20
8969,1,14,  1d 01:27:41.56,  0d 05:09:30.06,0.387,0.075,3.632,8/9/2020 20:20
8970,1,14,  1d 01:27:51.56,  0d 05:09:40.06,0.387,0.075,3.632,8/9/2020 20:20
8971,1,14,  1d 01:28:1.56,  0d 05:09:50.06,0.387,0.075,3.631,8/9/2020 20:21
8972,1,14,  1d 01:28:11.56,  0d 05:10:0.06,0.387,0.075,3.632,8/9/2020 20:21
8973,1,14,  1d 01:28:21.56,  0d 05:10:10.06,0.388,0.075,3.632,8/9/2020 20:21
8974,1,14,  1d 01:28:31.56,  0d 05:10:20.06,0.388,0.075,3.632,8/9/2020 20:21
8975,1,14,  1d 01:28:41.56,  0d 05:10:30.06,0.388,0.075,3.632,8/9/2020 20:21
8976,1,14,  1d 01:28:51.56,  0d 05:10:40.06,0.388,0.075,3.632,8/9/2020 20:21
8977,1,14,  1d 01:29:1.56,  0d 05:10:50.06,0.388,0.075,3.632,8/9/2020 20:22
8978,1,14,  1d 01:29:11.56,  0d 05:11:0.06,0.389,0.075,3.632,8/9/2020 20:22
8979,1,14,  1d 01:29:21.56,  0d 05:11:10.06,0.389,0.075,3.632,8/9/2020 20:22
8980,1,14,  1d 01:29:31.56,  0d 05:11:20.06,0.389,0.075,3.632,8/9/2020 20:22
8981,1,14,  1d 01:29:41.56,  0d 05:11:30.06,0.389,0.075,3.632,8/9/2020 20:22
8982,1,14,  1d 01:29:51.56,  0d 05:11:40.06,0.39,0.075,3.632,8/9/2020 20:22
8983,1,14,  1d 01:30:1.56,  0d 05:11:50.06,0.39,0.075,3.632,8/9/2020 20:23
8984,1,14,  1d 01:30:11.56,  0d 05:12:0.06,0.39,0.075,3.632,8/9/2020 20:23
8985,1,14,  1d 01:30:21.56,  0d 05:12:10.06,0.39,0.075,3.633,8/9/2020 20:23
8986,1,14,  1d 01:30:31.56,  0d 05:12:20.06,0.39,0.075,3.632,8/9/2020 20:23
8987,1,14,  1d 01:30:41.56,  0d 05:12:30.06,0.391,0.075,3.633,8/9/2020 20:23
8988,1,14,  1d 01:30:51.56,  0d 05:12:40.06,0.391,0.075,3.632,8/9/2020 20:23
8989,1,14,  1d 01:31:1.56,  0d 05:12:50.06,0.391,0.075,3.632,8/9/2020 20:24
8990,1,14,  1d 01:31:11.56,  0d 05:13:0.06,0.391,0.075,3.633,8/9/2020 20:24
8991,1,14,  1d 01:31:21.56,  0d 05:13:10.06,0.391,0.075,3.633,8/9/2020 20:24
8992,1,14,  1d 01:31:31.56,  0d 05:13:20.06,0.392,0.075,3.633,8/9/2020 20:24
8993,1,14,  1d 01:31:41.56,  0d 05:13:30.06,0.392,0.075,3.633,8/9/2020 20:24
8994,1,14,  1d 01:31:51.56,  0d 05:13:40.06,0.392,0.075,3.633,8/9/2020 20:24
8995,1,14,  1d 01:32:1.56,  0d 05:13:50.06,0.392,0.075,3.633,8/9/2020 20:25
8996,1,14,  1d 01:32:11.56,  0d 05:14:0.06,0.392,0.075,3.633,8/9/2020 20:25
8997,1,14,  1d 01:32:21.56,  0d 05:14:10.06,0.393,0.075,3.633,8/9/2020 20:25
8998,1,14,  1d 01:32:31.56,  0d 05:14:20.06,0.393,0.075,3.633,8/9/2020 20:25
8999,1,14,  1d 01:32:41.56,  0d 05:14:30.06,0.393,0.075,3.633,8/9/2020 20:25
9000,1,14,  1d 01:32:51.56,  0d 05:14:40.06,0.393,0.075,3.633,8/9/2020 20:25
9001,1,14,  1d 01:33:1.56,  0d 05:14:50.06,0.393,0.075,3.633,8/9/2020 20:26
9002,1,14,  1d 01:33:11.56,  0d 05:15:0.06,0.394,0.075,3.634,8/9/2020 20:26
9003,1,14,  1d 01:33:21.56,  0d 05:15:10.06,0.394,0.075,3.633,8/9/2020 20:26
9004,1,14,  1d 01:33:31.56,  0d 05:15:20.06,0.394,0.075,3.634,8/9/2020 20:26
9005,1,14,  1d 01:33:41.56,  0d 05:15:30.06,0.394,0.075,3.633,8/9/2020 20:26
9006,1,14,  1d 01:33:51.56,  0d 05:15:40.06,0.395,0.075,3.634,8/9/2020 20:26
9007,1,14,  1d 01:34:1.56,  0d 05:15:50.06,0.395,0.075,3.633,8/9/2020 20:27
9008,1,14,  1d 01:34:11.56,  0d 05:16:0.06,0.395,0.075,3.634,8/9/2020 20:27
9009,1,14,  1d 01:34:21.56,  0d 05:16:10.06,0.395,0.075,3.634,8/9/2020 20:27
9010,1,14,  1d 01:34:31.56,  0d 05:16:20.06,0.395,0.075,3.634,8/9/2020 20:27
9011,1,14,  1d 01:34:41.56,  0d 05:16:30.06,0.396,0.075,3.634,8/9/2020 20:27
9012,1,14,  1d 01:34:51.56,  0d 05:16:40.06,0.396,0.075,3.634,8/9/2020 20:27
9013,1,14,  1d 01:35:1.56,  0d 05:16:50.06,0.396,0.075,3.634,8/9/2020 20:28
9014,1,14,  1d 01:35:11.56,  0d 05:17:0.06,0.396,0.075,3.634,8/9/2020 20:28
9015,1,14,  1d 01:35:21.56,  0d 05:17:10.06,0.396,0.075,3.634,8/9/2020 20:28
9016,1,14,  1d 01:35:31.56,  0d 05:17:20.06,0.397,0.075,3.634,8/9/2020 20:28
9017,1,14,  1d 01:35:41.56,  0d 05:17:30.06,0.397,0.075,3.634,8/9/2020 20:28
9018,1,14,  1d 01:35:51.56,  0d 05:17:40.06,0.397,0.075,3.634,8/9/2020 20:28
9019,1,14,  1d 01:36:1.56,  0d 05:17:50.06,0.397,0.075,3.634,8/9/2020 20:29
9020,1,14,  1d 01:36:11.56,  0d 05:18:0.06,0.397,0.075,3.634,8/9/2020 20:29
9021,1,14,  1d 01:36:21.56,  0d 05:18:10.06,0.398,0.075,3.634,8/9/2020 20:29
9022,1,14,  1d 01:36:31.56,  0d 05:18:20.06,0.398,0.075,3.634,8/9/2020 20:29
9023,1,14,  1d 01:36:41.56,  0d 05:18:30.06,0.398,0.075,3.635,8/9/2020 20:29
9024,1,14,  1d 01:36:51.56,  0d 05:18:40.06,0.398,0.075,3.634,8/9/2020 20:29
9025,1,14,  1d 01:37:1.56,  0d 05:18:50.06,0.398,0.075,3.634,8/9/2020 20:30
9026,1,14,  1d 01:37:11.56,  0d 05:19:0.06,0.399,0.075,3.635,8/9/2020 20:30
9027,1,14,  1d 01:37:21.56,  0d 05:19:10.06,0.399,0.075,3.635,8/9/2020 20:30
9028,1,14,  1d 01:37:31.56,  0d 05:19:20.06,0.399,0.075,3.635,8/9/2020 20:30
9029,1,14,  1d 01:37:41.56,  0d 05:19:30.06,0.399,0.075,3.634,8/9/2020 20:30
9030,1,14,  1d 01:37:51.56,  0d 05:19:40.06,0.4,0.075,3.635,8/9/2020 20:30
9031,1,14,  1d 01:38:1.56,  0d 05:19:50.06,0.4,0.075,3.635,8/9/2020 20:31
9032,1,14,  1d 01:38:11.56,  0d 05:20:0.06,0.4,0.075,3.635,8/9/2020 20:31
9033,1,14,  1d 01:38:21.56,  0d 05:20:10.06,0.4,0.075,3.635,8/9/2020 20:31
9034,1,14,  1d 01:38:31.56,  0d 05:20:20.06,0.4,0.075,3.635,8/9/2020 20:31
9035,1,14,  1d 01:38:41.56,  0d 05:20:30.06,0.401,0.075,3.635,8/9/2020 20:31
9036,1,14,  1d 01:38:51.56,  0d 05:20:40.06,0.401,0.075,3.635,8/9/2020 20:31
9037,1,14,  1d 01:39:1.56,  0d 05:20:50.06,0.401,0.075,3.636,8/9/2020 20:32
9038,1,14,  1d 01:39:11.56,  0d 05:21:0.06,0.401,0.075,3.635,8/9/2020 20:32
9039,1,14,  1d 01:39:21.56,  0d 05:21:10.06,0.401,0.075,3.635,8/9/2020 20:32
9040,1,14,  1d 01:39:31.56,  0d 05:21:20.06,0.402,0.075,3.636,8/9/2020 20:32
9041,1,14,  1d 01:39:41.56,  0d 05:21:30.06,0.402,0.075,3.636,8/9/2020 20:32
9042,1,14,  1d 01:39:51.56,  0d 05:21:40.06,0.402,0.075,3.636,8/9/2020 20:32
9043,1,14,  1d 01:40:1.56,  0d 05:21:50.06,0.402,0.075,3.636,8/9/2020 20:33
9044,1,14,  1d 01:40:11.56,  0d 05:22:0.06,0.402,0.075,3.636,8/9/2020 20:33
9045,1,14,  1d 01:40:21.56,  0d 05:22:10.06,0.403,0.075,3.636,8/9/2020 20:33
9046,1,14,  1d 01:40:31.56,  0d 05:22:20.06,0.403,0.075,3.636,8/9/2020 20:33
9047,1,14,  1d 01:40:41.56,  0d 05:22:30.06,0.403,0.075,3.636,8/9/2020 20:33
9048,1,14,  1d 01:40:51.56,  0d 05:22:40.06,0.403,0.075,3.636,8/9/2020 20:33
9049,1,14,  1d 01:41:1.56,  0d 05:22:50.06,0.403,0.075,3.636,8/9/2020 20:34
9050,1,14,  1d 01:41:11.56,  0d 05:23:0.06,0.404,0.075,3.636,8/9/2020 20:34
9051,1,14,  1d 01:41:21.56,  0d 05:23:10.06,0.404,0.075,3.636,8/9/2020 20:34
9052,1,14,  1d 01:41:31.56,  0d 05:23:20.06,0.404,0.075,3.636,8/9/2020 20:34
9053,1,14,  1d 01:41:41.56,  0d 05:23:30.06,0.404,0.075,3.636,8/9/2020 20:34
9054,1,14,  1d 01:41:51.56,  0d 05:23:40.06,0.405,0.075,3.636,8/9/2020 20:34
9055,1,14,  1d 01:42:1.56,  0d 05:23:50.06,0.405,0.075,3.636,8/9/2020 20:35
9056,1,14,  1d 01:42:11.56,  0d 05:24:0.06,0.405,0.075,3.636,8/9/2020 20:35
9057,1,14,  1d 01:42:21.56,  0d 05:24:10.06,0.405,0.075,3.636,8/9/2020 20:35
9058,1,14,  1d 01:42:31.56,  0d 05:24:20.06,0.405,0.075,3.636,8/9/2020 20:35
9059,1,14,  1d 01:42:41.56,  0d 05:24:30.06,0.406,0.075,3.637,8/9/2020 20:35
9060,1,14,  1d 01:42:51.56,  0d 05:24:40.06,0.406,0.075,3.636,8/9/2020 20:35
9061,1,14,  1d 01:43:1.56,  0d 05:24:50.06,0.406,0.075,3.637,8/9/2020 20:36
9062,1,14,  1d 01:43:11.56,  0d 05:25:0.06,0.406,0.075,3.637,8/9/2020 20:36
9063,1,14,  1d 01:43:21.56,  0d 05:25:10.06,0.406,0.075,3.637,8/9/2020 20:36
9064,1,14,  1d 01:43:31.56,  0d 05:25:20.06,0.407,0.075,3.637,8/9/2020 20:36
9065,1,14,  1d 01:43:41.56,  0d 05:25:30.06,0.407,0.075,3.637,8/9/2020 20:36
9066,1,14,  1d 01:43:51.56,  0d 05:25:40.06,0.407,0.075,3.637,8/9/2020 20:36
9067,1,14,  1d 01:44:1.56,  0d 05:25:50.06,0.407,0.075,3.637,8/9/2020 20:37
9068,1,14,  1d 01:44:11.56,  0d 05:26:0.06,0.407,0.075,3.637,8/9/2020 20:37
9069,1,14,  1d 01:44:21.56,  0d 05:26:10.06,0.408,0.075,3.637,8/9/2020 20:37
9070,1,14,  1d 01:44:31.56,  0d 05:26:20.06,0.408,0.075,3.637,8/9/2020 20:37
9071,1,14,  1d 01:44:41.56,  0d 05:26:30.06,0.408,0.075,3.637,8/9/2020 20:37
9072,1,14,  1d 01:44:51.56,  0d 05:26:40.06,0.408,0.075,3.637,8/9/2020 20:37
9073,1,14,  1d 01:45:1.56,  0d 05:26:50.06,0.408,0.075,3.638,8/9/2020 20:38
9074,1,14,  1d 01:45:11.56,  0d 05:27:0.06,0.409,0.075,3.637,8/9/2020 20:38
9075,1,14,  1d 01:45:21.56,  0d 05:27:10.06,0.409,0.075,3.637,8/9/2020 20:38
9076,1,14,  1d 01:45:31.56,  0d 05:27:20.06,0.409,0.075,3.638,8/9/2020 20:38
9077,1,14,  1d 01:45:41.56,  0d 05:27:30.06,0.409,0.075,3.638,8/9/2020 20:38
9078,1,14,  1d 01:45:51.56,  0d 05:27:40.06,0.41,0.075,3.638,8/9/2020 20:38
9079,1,14,  1d 01:46:1.56,  0d 05:27:50.06,0.41,0.075,3.638,8/9/2020 20:39
9080,1,14,  1d 01:46:11.56,  0d 05:28:0.06,0.41,0.075,3.638,8/9/2020 20:39
9081,1,14,  1d 01:46:21.56,  0d 05:28:10.06,0.41,0.075,3.638,8/9/2020 20:39
9082,1,14,  1d 01:46:31.56,  0d 05:28:20.06,0.41,0.075,3.638,8/9/2020 20:39
9083,1,14,  1d 01:46:41.56,  0d 05:28:30.06,0.411,0.075,3.638,8/9/2020 20:39
9084,1,14,  1d 01:46:51.56,  0d 05:28:40.06,0.411,0.075,3.638,8/9/2020 20:39
9085,1,14,  1d 01:47:1.56,  0d 05:28:50.06,0.411,0.075,3.638,8/9/2020 20:40
9086,1,14,  1d 01:47:11.56,  0d 05:29:0.06,0.411,0.075,3.638,8/9/2020 20:40
9087,1,14,  1d 01:47:21.56,  0d 05:29:10.06,0.411,0.075,3.638,8/9/2020 20:40
9088,1,14,  1d 01:47:31.56,  0d 05:29:20.06,0.412,0.075,3.638,8/9/2020 20:40
9089,1,14,  1d 01:47:41.56,  0d 05:29:30.06,0.412,0.075,3.638,8/9/2020 20:40
9090,1,14,  1d 01:47:51.56,  0d 05:29:40.06,0.412,0.075,3.638,8/9/2020 20:40
9091,1,14,  1d 01:48:1.56,  0d 05:29:50.06,0.412,0.075,3.638,8/9/2020 20:41
9092,1,14,  1d 01:48:11.56,  0d 05:30:0.06,0.412,0.075,3.638,8/9/2020 20:41
9093,1,14,  1d 01:48:21.56,  0d 05:30:10.06,0.413,0.075,3.638,8/9/2020 20:41
9094,1,14,  1d 01:48:31.56,  0d 05:30:20.06,0.413,0.075,3.638,8/9/2020 20:41
9095,1,14,  1d 01:48:41.56,  0d 05:30:30.06,0.413,0.075,3.638,8/9/2020 20:41
9096,1,14,  1d 01:48:51.56,  0d 05:30:40.06,0.413,0.075,3.638,8/9/2020 20:41
9097,1,14,  1d 01:49:1.56,  0d 05:30:50.06,0.413,0.075,3.638,8/9/2020 20:42
9098,1,14,  1d 01:49:11.56,  0d 05:31:0.06,0.414,0.075,3.638,8/9/2020 20:42
9099,1,14,  1d 01:49:21.56,  0d 05:31:10.06,0.414,0.075,3.639,8/9/2020 20:42
9100,1,14,  1d 01:49:31.56,  0d 05:31:20.06,0.414,0.075,3.639,8/9/2020 20:42
9101,1,14,  1d 01:49:41.56,  0d 05:31:30.06,0.414,0.075,3.639,8/9/2020 20:42
9102,1,14,  1d 01:49:51.56,  0d 05:31:40.06,0.415,0.075,3.639,8/9/2020 20:42
9103,1,14,  1d 01:50:1.56,  0d 05:31:50.06,0.415,0.075,3.639,8/9/2020 20:43
9104,1,14,  1d 01:50:11.56,  0d 05:32:0.06,0.415,0.075,3.639,8/9/2020 20:43
9105,1,14,  1d 01:50:21.56,  0d 05:32:10.06,0.415,0.075,3.639,8/9/2020 20:43
9106,1,14,  1d 01:50:31.56,  0d 05:32:20.06,0.415,0.075,3.639,8/9/2020 20:43
9107,1,14,  1d 01:50:41.56,  0d 05:32:30.06,0.416,0.075,3.639,8/9/2020 20:43
9108,1,14,  1d 01:50:51.56,  0d 05:32:40.06,0.416,0.075,3.639,8/9/2020 20:43
9109,1,14,  1d 01:51:1.56,  0d 05:32:50.06,0.416,0.075,3.639,8/9/2020 20:44
9110,1,14,  1d 01:51:11.56,  0d 05:33:0.06,0.416,0.075,3.64,8/9/2020 20:44
9111,1,14,  1d 01:51:21.56,  0d 05:33:10.06,0.416,0.075,3.639,8/9/2020 20:44
9112,1,14,  1d 01:51:31.56,  0d 05:33:20.06,0.417,0.075,3.64,8/9/2020 20:44
9113,1,14,  1d 01:51:41.56,  0d 05:33:30.06,0.417,0.075,3.639,8/9/2020 20:44
9114,1,14,  1d 01:51:51.56,  0d 05:33:40.06,0.417,0.075,3.639,8/9/2020 20:44
9115,1,14,  1d 01:52:1.56,  0d 05:33:50.06,0.417,0.075,3.64,8/9/2020 20:45
9116,1,14,  1d 01:52:11.56,  0d 05:34:0.06,0.417,0.075,3.64,8/9/2020 20:45
9117,1,14,  1d 01:52:21.56,  0d 05:34:10.06,0.418,0.075,3.64,8/9/2020 20:45
9118,1,14,  1d 01:52:31.56,  0d 05:34:20.06,0.418,0.075,3.64,8/9/2020 20:45
9119,1,14,  1d 01:52:41.56,  0d 05:34:30.06,0.418,0.075,3.64,8/9/2020 20:45
9120,1,14,  1d 01:52:51.56,  0d 05:34:40.06,0.418,0.075,3.64,8/9/2020 20:45
9121,1,14,  1d 01:53:1.56,  0d 05:34:50.06,0.418,0.075,3.64,8/9/2020 20:46
9122,1,14,  1d 01:53:11.56,  0d 05:35:0.06,0.419,0.075,3.64,8/9/2020 20:46
9123,1,14,  1d 01:53:21.56,  0d 05:35:10.06,0.419,0.075,3.64,8/9/2020 20:46
9124,1,14,  1d 01:53:31.56,  0d 05:35:20.06,0.419,0.075,3.64,8/9/2020 20:46
9125,1,14,  1d 01:53:41.56,  0d 05:35:30.06,0.419,0.075,3.64,8/9/2020 20:46
9126,1,14,  1d 01:53:51.56,  0d 05:35:40.06,0.42,0.075,3.64,8/9/2020 20:46
9127,1,14,  1d 01:54:1.56,  0d 05:35:50.06,0.42,0.075,3.64,8/9/2020 20:47
9128,1,14,  1d 01:54:11.56,  0d 05:36:0.06,0.42,0.075,3.64,8/9/2020 20:47
9129,1,14,  1d 01:54:21.56,  0d 05:36:10.06,0.42,0.075,3.641,8/9/2020 20:47
9130,1,14,  1d 01:54:31.56,  0d 05:36:20.06,0.42,0.075,3.641,8/9/2020 20:47
9131,1,14,  1d 01:54:41.56,  0d 05:36:30.06,0.421,0.075,3.64,8/9/2020 20:47
9132,1,14,  1d 01:54:51.56,  0d 05:36:40.06,0.421,0.075,3.64,8/9/2020 20:47
9133,1,14,  1d 01:55:1.56,  0d 05:36:50.06,0.421,0.075,3.641,8/9/2020 20:48
9134,1,14,  1d 01:55:11.56,  0d 05:37:0.06,0.421,0.075,3.641,8/9/2020 20:48
9135,1,14,  1d 01:55:21.56,  0d 05:37:10.06,0.421,0.075,3.641,8/9/2020 20:48
9136,1,14,  1d 01:55:31.56,  0d 05:37:20.06,0.422,0.075,3.641,8/9/2020 20:48
9137,1,14,  1d 01:55:41.56,  0d 05:37:30.06,0.422,0.075,3.641,8/9/2020 20:48
9138,1,14,  1d 01:55:51.56,  0d 05:37:40.06,0.422,0.075,3.641,8/9/2020 20:48
9139,1,14,  1d 01:56:1.56,  0d 05:37:50.06,0.422,0.075,3.641,8/9/2020 20:49
9140,1,14,  1d 01:56:11.56,  0d 05:38:0.06,0.422,0.075,3.641,8/9/2020 20:49
9141,1,14,  1d 01:56:21.56,  0d 05:38:10.06,0.423,0.075,3.641,8/9/2020 20:49
9142,1,14,  1d 01:56:31.56,  0d 05:38:20.06,0.423,0.075,3.641,8/9/2020 20:49
9143,1,14,  1d 01:56:41.56,  0d 05:38:30.06,0.423,0.075,3.641,8/9/2020 20:49
9144,1,14,  1d 01:56:51.56,  0d 05:38:40.06,0.423,0.075,3.641,8/9/2020 20:49
9145,1,14,  1d 01:57:1.56,  0d 05:38:50.06,0.423,0.075,3.641,8/9/2020 20:50
9146,1,14,  1d 01:57:11.56,  0d 05:39:0.06,0.424,0.075,3.641,8/9/2020 20:50
9147,1,14,  1d 01:57:21.56,  0d 05:39:10.06,0.424,0.075,3.641,8/9/2020 20:50
9148,1,14,  1d 01:57:31.56,  0d 05:39:20.06,0.424,0.075,3.641,8/9/2020 20:50
9149,1,14,  1d 01:57:41.56,  0d 05:39:30.06,0.424,0.075,3.641,8/9/2020 20:50
9150,1,14,  1d 01:57:51.56,  0d 05:39:40.06,0.425,0.075,3.641,8/9/2020 20:50
9151,1,14,  1d 01:58:1.56,  0d 05:39:50.06,0.425,0.075,3.642,8/9/2020 20:51
9152,1,14,  1d 01:58:11.56,  0d 05:40:0.06,0.425,0.075,3.641,8/9/2020 20:51
9153,1,14,  1d 01:58:21.56,  0d 05:40:10.06,0.425,0.075,3.642,8/9/2020 20:51
9154,1,14,  1d 01:58:31.56,  0d 05:40:20.06,0.425,0.075,3.642,8/9/2020 20:51
9155,1,14,  1d 01:58:41.56,  0d 05:40:30.06,0.426,0.075,3.642,8/9/2020 20:51
9156,1,14,  1d 01:58:51.56,  0d 05:40:40.06,0.426,0.075,3.642,8/9/2020 20:51
9157,1,14,  1d 01:59:1.56,  0d 05:40:50.06,0.426,0.075,3.642,8/9/2020 20:52
9158,1,14,  1d 01:59:11.56,  0d 05:41:0.06,0.426,0.075,3.642,8/9/2020 20:52
9159,1,14,  1d 01:59:21.56,  0d 05:41:10.06,0.426,0.075,3.642,8/9/2020 20:52
9160,1,14,  1d 01:59:31.56,  0d 05:41:20.06,0.427,0.075,3.642,8/9/2020 20:52
9161,1,14,  1d 01:59:41.56,  0d 05:41:30.06,0.427,0.075,3.642,8/9/2020 20:52
9162,1,14,  1d 01:59:51.56,  0d 05:41:40.06,0.427,0.075,3.642,8/9/2020 20:52
9163,1,14,  1d 02:00:1.56,  0d 05:41:50.06,0.427,0.075,3.642,8/9/2020 20:53
9164,1,14,  1d 02:00:11.56,  0d 05:42:0.06,0.427,0.075,3.642,8/9/2020 20:53
9165,1,14,  1d 02:00:21.56,  0d 05:42:10.06,0.428,0.075,3.642,8/9/2020 20:53
9166,1,14,  1d 02:00:31.56,  0d 05:42:20.06,0.428,0.075,3.642,8/9/2020 20:53
9167,1,14,  1d 02:00:41.56,  0d 05:42:30.06,0.428,0.075,3.642,8/9/2020 20:53
9168,1,14,  1d 02:00:51.56,  0d 05:42:40.06,0.428,0.075,3.642,8/9/2020 20:53
9169,1,14,  1d 02:01:1.56,  0d 05:42:50.06,0.428,0.075,3.642,8/9/2020 20:54
9170,1,14,  1d 02:01:11.56,  0d 05:43:0.06,0.429,0.075,3.642,8/9/2020 20:54
9171,1,14,  1d 02:01:21.56,  0d 05:43:10.06,0.429,0.075,3.642,8/9/2020 20:54
9172,1,14,  1d 02:01:31.56,  0d 05:43:20.06,0.429,0.075,3.643,8/9/2020 20:54
9173,1,14,  1d 02:01:41.56,  0d 05:43:30.06,0.429,0.075,3.643,8/9/2020 20:54
9174,1,14,  1d 02:01:51.56,  0d 05:43:40.06,0.43,0.075,3.643,8/9/2020 20:54
9175,1,14,  1d 02:02:1.56,  0d 05:43:50.06,0.43,0.075,3.643,8/9/2020 20:55
9176,1,14,  1d 02:02:11.56,  0d 05:44:0.06,0.43,0.075,3.643,8/9/2020 20:55
9177,1,14,  1d 02:02:21.56,  0d 05:44:10.06,0.43,0.075,3.643,8/9/2020 20:55
9178,1,14,  1d 02:02:31.56,  0d 05:44:20.06,0.43,0.075,3.643,8/9/2020 20:55
